Filename;ActivityName;Location;ReferenceProduct
b7ec1aff-6a1f-585f-bd0f-7df631be3d88_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from GGBFS production, sanitary landfill;RoW;heat, district or industrial, other than natural gas
d517bf52-1e3a-504e-a5c2-828a3e2fc4fe_4f312355-ac65-4635-8fb2-006dba64ce60.spold;treatment of wastewater from lorry production, wastewater treatment, urban;CH;iron scrap, sorted, pressed
ddfb96a8-2159-5242-9116-07ae0f591aad_6d225696-1251-46d4-bd99-8ee6679fe3e2.spold;graphite production, battery grade;CN;graphite, battery grade
de383a35-eec3-5e01-bafe-d1d95c59327a_d0429b67-63a9-4b9a-bcd5-1877637146fd.spold;board, softwood, raw, kiln drying to u=10%;Europe without Switzerland;sawnwood, board, softwood, raw, dried (u=10%)
008f1e63-fab8-5650-860f-0f9845250df6_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, pressure water reactor, heavy water moderated;AR;electricity, high voltage
e88f1687-3b4b-5cd5-9bf6-7e38f3d622a7_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;AT;heat, district or industrial, other than natural gas
24d4ea27-28e7-5bf2-a51c-26b0e84d0d73_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hard coal;US-MRO;electricity, high voltage
7d96c0f3-ec06-52f9-93a0-df772a5aa320_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;weaned calves production on pasture;BR;iron scrap, unsorted
1af9a025-39c5-5aac-9052-5cfd7e94e90b_1fb2e33c-efb6-42f9-99e0-f9024ace9fcc.spold;hardwood forestry, eucalyptus ssp., planted forest management;BR-MG;cleft timber, measured as dry mass
7be55922-34a6-5119-90b4-d973e0445618_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from CRT production, sanitary landfill;GLO;heat, district or industrial, other than natural gas
09513374-ceef-54cf-a5c5-40bb24aa58ec_77e10ba2-d1cc-49eb-95a0-84e852bfa03b.spold;potato production, organic;CH;potato, organic
c635ea05-8e92-533b-9086-8004ca8f9035_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;treatment of waste plastic, mixture, unsanitary landfill, moist infiltration class (300mm);GLO;waste plastic, mixture
fce53f4e-0de2-5928-b6e4-7c5419ac0fa5_7513d2f5-d7ee-497b-971b-a5ad34ab5c83.spold;clinker production;RoW;waste rubber, unspecified
c9d027ae-3605-5aa5-b616-46d6abb08d67_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, straw, at furnace 300kW;RoW;heat, district or industrial, other than natural gas
54f58b6d-93ce-5939-a94b-fe2a8c51998a_cfa3fc19-0f05-4c57-b4d0-3fc5988375ff.spold;market for skimmed milk, from cow milk;GLO;skimmed milk, from cow milk
502089c3-5a6d-5485-aa6f-35be375747d5_4bd0ac5a-1248-4c82-8dc6-a6fc31a9ec12.spold;market for green manure, organic, until February;CH;green manure, organic, until February
69b06062-11bc-546e-b7ee-eb1eb6171111_847fc02f-9cc3-4d7b-8297-65897dc9db05.spold;steel turning, primarily dressing, conventional;RER;steel removed by turning, primarily dressing, conventional
6e51103a-5b32-5417-b088-29cec1ea07dc_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CN-GD;electricity, low voltage
43d1e7c7-24ea-5e78-bd33-bd7345fcdfa1_148b552a-c50b-465e-84f7-367bda16f04a.spold;market for sawnwood, azobe, dried (u=15%), planed;RoW;sawnwood, azobe, dried (u=15%), planed
4094875e-66f0-5704-943c-710e83d54323_b335722e-f52e-44cd-b335-a6686c7fe3ab.spold;market for used laptop computer;GLO;used laptop computer
2e764c1a-7b58-5abe-9364-d8cc3febcd91_9465d984-75e8-44d3-bfb0-297d9be64100.spold;wood chipping, mobile chipper, at forest road;RoW;wood chipping, chipper, mobile, diesel, at forest road
e77897dc-8cc0-5a57-a505-f187975ac0eb_e09971fb-f77e-48a3-99a8-4feba6a59bb4.spold;gold-silver mine operation with refinery;CA-QC;gold
784ce6e9-2f79-545e-b5c5-8cde7df7ea46_837d51ac-633a-4081-a707-bb90a69dadde.spold;photovoltaic slanted-roof installation, 3kWp, a-Si, panel, mounted, on roof;RoW;photovoltaic slanted-roof installation, 3kWp, a-Si, panel, mounted, on roof
9fd9bbff-3b81-5851-b826-b3e8caf23047_8d7c013a-5aca-44d7-8fc4-193844d2953a.spold;market for waste packaging paper;IN;waste packaging paper
451afdcb-d4ef-5341-8a8e-c995a3e475cb_e40cb987-863a-4eb1-9e2d-f6e78320288f.spold;lime production, hydrated, loose weight;RoW;lime, hydrated, loose weight
02652156-26f3-5f93-b5f9-b1276d769381_34d3846c-787a-48c0-9d72-3ae58373ef78.spold;treatment of sewage sludge, 97% water, WWT, WW, average, landfarming;CA-QC;sewage sludge, 97% water, WWT, WW, average
cdb21a34-f711-5588-88f1-dd94703df5e8_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;market for irrigation;CO;irrigation
7deec1bf-34dc-5043-87bd-315ffd1729ea_34e08b94-8441-4260-b73a-83047ea6c25b.spold;process-specific burdens, inert material landfill;CH;process-specific burdens, inert material landfill
d8bbe685-fc3e-5e14-aff3-1c8e67ba61ab_e09971fb-f77e-48a3-99a8-4feba6a59bb4.spold;platinum group metal, extraction and refinery operations;ZA;gold
298ba556-cc11-58d1-a6f1-f5f85bc3586d_e36aa595-9fc6-4eff-8f34-a9b11f460762.spold;acetaldehyde oxidation;RER;acetic acid, without water, in 98% solution state
96cc6e25-40ed-5fb2-bd36-b2b827683a45_48df8170-d31a-4d9f-856c-91a1529a0a69.spold;strawberry production, open field, macro tunnel;ES;strawberry
d703d6d3-e7cb-5c86-86f2-2b39a2152ae7_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, light fuel oil, at boiler 10kW, non-modulating;CH;heat, central or small-scale, other than natural gas
25f3c209-4647-5602-9770-a50b2664fa2a_2f229f70-bc4f-4952-b5ff-e0c24fb8f679.spold;market for wood preservation, dipping/immersion method, organic solvent-based, indoor use, occasionally wet;GLO;wood preservation, dipping/immersion method, organic solvent-based, indoor use, occasionally wet
bbc4267b-aef2-5bd4-82d9-3bfef8c897ea_aeaf5266-3f9c-4074-bd34-eba76a61760c.spold;barley grain, feed production;RoW;barley grain, feed
764ee3e9-65d7-5572-82ad-c1d51fa32e53_318fcdc0-6832-4819-99b9-4f14a9b9a4be.spold;market for nuclear fuel factory;GLO;nuclear fuel factory
302db996-d8c8-5839-9e82-e9b461d51b07_ff7a13da-3665-469e-a211-4ab06801c7ea.spold;market for shavings, softwood, measured as dry mass;CH;shavings, softwood, measured as dry mass
aad80151-3275-5c5e-9d31-b899480a506e_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;BR-AM;land use change, perennial crop
b1f18e05-1b24-52ad-899e-5b61efc1c230_6b319ca2-4f45-4fe8-8b44-c2180a59a928.spold;market for hafnium tetrachloride;GLO;hafnium tetrachloride
25611a5a-cadc-5a34-a75e-0ee53569f013_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CN-SH;electricity, low voltage
0f091e14-8544-562d-8db8-9d73ac6c8aae_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hard coal;KR;electricity, high voltage
b758bf32-e6f9-5929-9159-0aac62165e93_1c5d51e7-9762-5fbb-b707-03198c65b424.spold;natural gas, burned in gas turbine;DE;natural gas, burned in gas turbine
bb432542-fa0a-540a-be79-cc5481416215_ab5dcfa8-e8f9-4923-84d4-51b25a898fa1.spold;sulfur hexafluoride production, liquid;RER;sulfur hexafluoride, liquid
a964cba6-c48e-5e29-929b-96b1e1541c44_a8b337d2-72d7-4cec-a2ab-a105661011c1.spold;transport, freight, small lorry with refrigeration machine, EURO3, R134a refrigerant, cooling to generic market;GLO;transport, freight, lorry with refrigeration machine, cooling
5d3b5414-c486-599d-81b6-64cc85c1de56_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;AR;land use change, perennial crop
0869779b-d5ee-51de-a8b1-7a7ae4a07a1b_019600be-f3ce-4399-9e31-19cdc087ed5f.spold;particleboard production, uncoated, average glue mix;RoW;residual wood, dry
ea57d9d6-2b6a-59e8-a314-e727df105761_8d7c013a-5aca-44d7-8fc4-193844d2953a.spold;treatment of waste packaging paper, unsanitary landfill, dry infiltration class (100mm);GLO;waste packaging paper
48293ea1-6761-509a-86f9-7335387756fc_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CN-HN;electricity, low voltage
57964caf-c488-59f5-96a3-d1b072f982f5_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;US-SERC;electricity, low voltage
6e27e9c3-70ea-58e2-a292-00eb5914a804_9a8c2994-7cbb-4d86-a1b7-27fc0c4e49e3.spold;market for waste reinforcement steel;CH;waste reinforcement steel
bd024ce3-d1ea-5104-b61f-f9a416fe52b3_08b50381-c9ae-49ae-b279-5495b9f8f14a.spold;operation, computer, desktop, with liquid crystal display, office use;RoW;operation, computer, desktop, office use
c573196d-ac99-5275-81b3-bcb11fca0a3b_ef02b2fa-d013-4ed0-9212-092f679b0685.spold;market for sewage sludge, 97% water, WWT, WW from potato starch production;RoW;sewage sludge, 97% water, WWT, WW from potato starch production
c371d2ee-a0b2-5c64-8923-efef71f9836a_3d413f1b-247d-4c9a-8412-5a19c1d67ab2.spold;cement production, CEM III/C;Europe without Switzerland;cement, CEM III/C
925fd471-325e-5060-9fc3-548e469e7f2c_314b0de3-1b1b-41c2-894b-884066781eae.spold;planing, beam, hardwood, u=20%;CH;sawnwood, beam, hardwood, dried (u=20%), planed
bba9ab2a-92e6-5c34-8c76-bf4b6f2b87d7_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from BT;IN-Eastern grid;electricity, high voltage
a4f5a22b-97be-54c2-a24c-d6eee607e8f8_fa6f1b55-8b52-4052-a2c8-0a0ba7a22d17.spold;glass fibre reinforced plastic production, polyester resin, hand lay-up;RER;glass fibre reinforced plastic, polyester resin, hand lay-up
db1c7e65-d2e3-52ef-999d-5c4d4aa56d5c_626d96ee-f1a6-444d-9b67-f8e6f8e29d22.spold;silicon carbide production;RoW;silicon carbide
04de8299-946c-5a50-a0ab-95c947977332_ba5a6af1-073c-4532-977c-24a932ac44e9.spold;hydroformylation of butene;RoW;2-methyl-1-butanol
fb136b5f-939f-5af7-aa89-6c4260a5bb35_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold;nutrient supply from vinasse, from fermentation of sugar beet molasses;GLO;organic nitrogen fertiliser, as N
bd6554f2-4c85-5158-bd37-88c6698305f6_f66846ab-83a7-41ec-8139-d879268bada0.spold;market for planting with starter fertiliser, by no till planter;GLO;planting with starter fertiliser, by no till planter
de91e431-0f64-588c-b4e1-87d21838b32a_f0347014-5771-4658-bcca-65a327ae34db.spold;pea seed production, organic, for sowing;CH;pea seed, organic, for sowing
986ac5a4-9f9f-572a-9e2e-e96a4efaa4fb_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;treatment of sewage sludge, 97% water, WWT, WW, average, landfarming;CH;organic phosphorus fertiliser, as P2O5
46c08fb5-931e-5daa-aa87-b2052434c3e5_f70c1877-6db5-4024-b260-69f50314b40c.spold;treatment of waste paper, unsorted, sorting;RoW;waste paper, unsorted
af9c61e1-3681-58a6-81e9-d2014b8d1aa3_eefe397e-3721-4b7a-9373-5e14c85af55c.spold;market for sewage sludge, 97% water, WWT, WW from pig iron production;Europe without Switzerland;sewage sludge, 97% water, WWT, WW from pig iron production
827c7385-0a4f-56b1-8e95-8dd505b67c1e_2f59d2ff-3591-4993-b5c3-8311033b6773.spold;glider production, electric scooter;GLO;glider, for electric scooter
928f94bd-cb7e-525e-8121-1b2c264fa7b6_e180c07f-fa94-4f7c-8a2f-32cb78f52bd6.spold;market for petrol, unleaded;IN;petrol, unleaded
85f30716-38ac-5319-82d0-bda8fd53c608_fef44ccb-917e-4c8d-bb35-a1898827b659.spold;treatment of aluminium scrap, new, at remelter;RER;aluminium, wrought alloy
9754d702-c4d3-5e2b-b21b-b793c572c9e8_780b9e94-60a4-411e-9cc5-02948676003b.spold;market for wastewater from grass refinery;CH;wastewater from grass refinery
3af70989-cb0b-57c8-bbe3-54be774c0976_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;AR;electricity, low voltage
c8419206-f163-5b52-971f-d6beaca99124_1adeb48a-d94d-47f9-9bf2-583ba5c24a91.spold;white asparagus production;FR;white asparagus
207e7745-8b47-58c6-aaa6-5f815e201944_66f18588-4db0-4060-89cc-d6841a0b5dac.spold;market for photovoltaic module, building-integrated, for slanted-roof installation;GLO;photovoltaic module, building-integrated, for slanted-roof installation
5746c96e-3a88-5196-83ec-5f64a8810c30_8fd36c21-4d56-4f8d-b2d2-0cbe7dc9b619.spold;market for locomotive;GLO;locomotive
a7797edf-fcb9-59d3-9a21-1a53f72225b1_2954300e-200a-4a90-ab76-5eae9de0990c.spold;market for sewage sludge, 75% water, WWT, WW from particle board production;RoW;sewage sludge, 75% water, WWT, WW from particle board production
3da1319b-fe34-5f24-b961-6eb6c36bd305_0a3a87a4-d431-4a83-a811-8eca3e1919f0.spold;market for ion-exchanger for water treatment;GLO;ion-exchanger for water treatment
52bc556d-2685-5a12-a0f5-49617544ac54_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;market for irrigation;CH;irrigation
3c7fa0e3-8276-5be5-b86e-f04eb13d679a_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;ZA;waste wood, untreated
e43747d4-46f7-5e9d-a494-f12f9655710c_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;TR;electricity, high voltage
051c27aa-bcb3-5897-b2d5-ba34dc44df43_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;HT;electricity, medium voltage
f2c715cc-1e23-5ae1-8266-34d378ea7f9e_dc1f2d8a-56cc-4a23-a2f3-d7931bca55ce.spold;potentiometer production, unspecified;GLO;potentiometer, unspecified
caf3bdce-9711-5dde-9cea-fb90b161cd68_a7dee235-cd6e-415d-843e-db3eb8440071.spold;gravel/sand quarry construction;CH;gravel/sand quarry infrastructure
67796e4b-34ad-5287-8b72-44a43c84d16c_43918f35-ec6f-4054-898b-c381aa071e93.spold;sulfate pulp production, from softwood, unbleached;RER;turpentine
38a17780-d0d5-59c7-8e45-f7c0ce8d1e84_2d180733-aa7a-429b-90ef-c3f56f2252f0.spold;hydropower plant construction, run-of-river;RoW;hydropower plant, run-of-river
77b2baaf-e74b-5777-8ae6-ca2d6d98d9b9_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;LB;electricity, high voltage
db3c79a3-c4fd-56a9-abeb-a3e84e84e91d_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CH;DE;electricity, high voltage
7aada01a-e667-5210-a468-725849bba018_eb211196-8882-4baf-9113-31229f23e6aa.spold;treatment of waste cement-fibre slab, recycling;CH;waste cement-fibre slab
e6612578-b17f-5990-b52a-aa890dffbd40_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;RS;waste polyurethane
42caa988-07cb-5393-be09-56724f501656_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, alpine region;FR;electricity, high voltage
c6d79431-b18c-51ee-bb76-00146ebadceb_11abe8cc-f8e7-4747-a8b5-9b0b644c169b.spold;market for silky fibre;GLO;silky fibre
fbcb5a65-a700-5404-92d7-4f6a11203449_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;JM;electricity, medium voltage
4cfc5a25-98db-522e-961b-5ae41c401bfb_46b5cbca-747e-4648-a10e-39d746e7b34c.spold;market for core board;GLO;core board
bd343bd7-213b-59fc-8855-450f964230b1_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;MX;electricity, low voltage
4e1347b2-5b72-5e0d-b1f7-8ecb5e21d5f1_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CN-HN;electricity, high voltage
0235a150-5811-503e-ad2a-56f000365322_f51d7ccf-0bee-430d-98a3-8334adbe39fc.spold;market for sand;BR;sand
56172ee3-3c08-50ca-bf83-c216503c6d80_6d2c81d0-5546-4bc3-a4f4-3e88606d539d.spold;bark chips production, hardwood, at sawmill;CH;bark chips, wet, measured as dry mass
20e29a16-6cdb-543f-bfd9-f2e8e9adfc65_b254bbdf-fb2b-4878-aec9-2a7820f3f32e.spold;treatment of blast furnace gas, in power plant;CN-BJ;blast furnace gas
53813196-32ee-54e6-a220-6f355fbffd50_0e2dea51-7ebb-4cf8-8343-2db3e334195d.spold;air separation, cryogenic;RoW;argon, crude, liquid
f438a9eb-36ec-5e55-8636-da62c7e0fb1a_3d455af5-1a55-4ac3-a685-4cb13e1d2097.spold;market for isoproturon;GLO;isoproturon
cfbb1458-990e-58a0-9376-07c6456dbd71_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;greenhouse construction, glass walls and roof, plastic tubes;FR;iron scrap, unsorted
43d68f9a-c834-544e-b6f3-25e6f575b50d_1fb2e33c-efb6-42f9-99e0-f9024ace9fcc.spold;softwood forestry, spruce, sustainable forest management;SE;cleft timber, measured as dry mass
9e854636-9d88-5976-9e1b-2252528ac400_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, grassland to arable land, perennial crop;BR-MA;land tenure, arable land, measured as carbon net primary productivity, perennial crop
1a10b07a-13ca-5229-a4a3-a710a35b154b_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;GR;electricity, low voltage
ea1e7fa0-930b-5415-a83e-77103f4d8c3d_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration;GLO;electricity, for reuse in municipal waste incineration only
6ec58f9f-49a0-5a9e-95f9-30f912727e12_406ae9de-8894-4c8b-a601-40b7e849b66d.spold;extrusion, plastic pipes;CA-QC;extrusion, plastic pipes
a3b9864e-d45a-57f0-b2ed-a49c074d0aad_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;DK;electricity, high voltage
681771f3-3f4d-5cb1-9960-0be39f464d4e_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;market for waste paperboard;PE;waste paperboard
63fb8cbc-f23f-5d88-9764-3ba6de1695ee_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;GR;electricity, high voltage
2007e228-cfcf-56c6-9a34-490a1e5e7b1e_cf237b63-46c5-4567-b705-84bdac0a8ac6.spold;operation, computer, desktop, with liquid crystal display, off mode;Europe without Switzerland;operation, computer, desktop, with liquid crystal display, off mode
76ccf14f-35b3-54e4-9b24-0b477ac0f030_404074c5-9468-4ecb-8b65-bbc53783fcda.spold;laser machining, metal, with CO2-laser, 2000W power;CA-QC;laser machining, metal, with CO2-laser, 2000W power
b92da80a-7f3f-5673-97bf-a63994a21d43_76736f35-6812-4b73-967d-010efeda851f.spold;market for aluminium removed by milling, average;GLO;aluminium removed by milling, average
deaf99e7-577a-5691-9697-9b5aa23d0ce0_03bf1369-1eec-49d0-bc4b-8b29efa826b9.spold;market for transport, freight, lorry 3.5-7.5 metric ton, EURO4;RER;transport, freight, lorry 3.5-7.5 metric ton, EURO4
725a7e91-f417-5568-8ffb-42d69e320d2f_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;XK;waste polystyrene
d46bad77-dbd8-5692-9aa7-1345bfd5b53f_dab8287f-6c56-4307-8231-216fee0e55c1.spold;transmission network construction, electricity, high voltage direct current land cable;RoW;transmission network, electricity, high voltage direct current land cable
4c361e32-1a78-5c70-873a-a819b5cbd54e_3797bd74-2728-4531-94c2-b62fdd97c114.spold;solder factory construction;RER;solder factory
0f2a01f8-d135-575b-8c5c-09259478d13a_ffcb8cbb-77ab-4f87-8a94-87ca5b8ea79e.spold;sugarcane processing, traditional autonomous plant;BR;ethanol, without water, in 95% solution state, from fermentation
964b6956-e937-5f60-98ba-68dbd864c09e_601aa448-72b2-4c2c-a05a-e185516d62a1.spold;sugarcane processing, traditional annexed plant;RoW;sugar, from sugarcane
86bf58b6-012d-5b30-a779-788d90b63983_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;market for waste plastic, mixture;LV;waste plastic, mixture
f026bbb3-4d32-522f-ab4e-b88d2ae8898b_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity, low voltage, residual mix;MT;electricity, low voltage
