Filename;ActivityName;Location;ReferenceProduct
0d3836d0-81c5-5108-9518-811a60fee414_c5adb1fb-872e-4446-a3bb-c4b61aa4bd45.spold;tap water production, underground water without treatment;CO;tap water
6362d16b-a51c-5214-ba83-b5b9433fb34d_4ebb2775-2992-43f5-8cc3-053982b40822.spold;sawing, hardwood;CA-QC;sawnwood, hardwood, raw
d451076a-5c27-54ba-a1f0-79866366c0a4_b80eb2d5-1256-41bb-a61d-83252d0dfd4d.spold;diesel, low-sulfur, import from RoW;BR;diesel, low-sulfur
0d2f043f-aa89-5633-bbb2-8fd3769a1662_27da8130-82ba-485c-a800-b89efdcb0491.spold;treatment of municipal solid waste, incineration;CA-AB;municipal solid waste
14e134cc-ea85-505e-a8ac-881e7762ca94_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;AL;inorganic potassium fertiliser, as K2O
660249ac-f8b2-56d3-92a3-a3657865c024_4e2328af-3c48-4e27-bf58-12cbbeef617e.spold;market for used bus;GLO;used bus
4af72c14-af53-5f45-8acc-42d19dfc34e4_e24e6570-ecf4-5e34-8d59-a9066687bf17.spold;1-methylcyclopropene production;GLO;1-methylcyclopropene
65ea44ee-0436-5f80-8c8f-3e1313d4c31d_b3c58f5d-5815-487c-8b9c-4366e00d22dc.spold;heat production, natural gas, at boiler atmospheric non-modulating <100kW;Europe without Switzerland;heat, central or small-scale, natural gas
de70ab81-2e89-5104-a9fa-3d5ad30d3b81_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from GT;MX;electricity, high voltage
cdedc2e2-64c0-5f7d-898a-32c633f3e526_118544e5-7d7a-4bfe-bcf9-6e71e0b50ad4.spold;market for butyl acrylate;RoW;butyl acrylate
ee9af46c-4e05-5b85-bbe2-127b2cb68329_77bc11a8-289d-5b23-b0eb-d00b2f9a4be9.spold;blast furnace dust, for recovery to generic market for supplementary cementitious materials;RER;blast furnace dust, for recovery
71c827fe-a911-5f7c-8d7d-700983661290_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;market for waste polyurethane;HU;waste polyurethane
7dac4027-adb7-5c3c-b273-77c8244f565e_7c3dbbb9-cc2d-43e8-acf9-abfa115d2ae5.spold;market for sulfidic tailings, from copper mine operation;RU;sulfidic tailings, from copper mine operation
8a4a83e1-1551-5294-af1f-de104b1f837e_4a0b47d3-c643-4b67-841b-b5689787f7a1.spold;market for methanol;GLO;methanol
faea6f3d-30c0-5313-a8fb-4789e09815e5_92b3c2d6-e5bf-4b2e-b2ac-1352d6640b58.spold;fodder loading, by self-loading trailer;CH;fodder loading, by self-loading trailer
2dfb5042-d37b-5511-95f4-f8cba9045aa0_6eb408db-980a-4b9e-82a8-b6dca183ec35.spold;softwood forestry, pine, sustainable forest management;SE;pulpwood, softwood, measured as solid wood under bark
bb541146-4aa4-55f7-889e-fd6726a555dd_3da25df2-438a-4e27-9141-4393f3b6f86f.spold;iron pellet production;IN;iron pellet
2bca6fa6-b3e9-5002-898f-b08264d2fe5e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;CA-AB;electricity, high voltage
9aa36e6a-3b93-51f2-b9a2-83704755eb47_eba9ae95-dab6-4a3a-af5f-631386ac4991.spold;fibreboard production, hard;RER;fibreboard, hard
bcc634fa-f6b3-5e44-9888-c8f5da062756_ddf3bfbd-ab01-4b0e-8a57-9d8d759dad5e.spold;market for potassium chloride sludge;GLO;potassium chloride sludge
1322d111-2def-5159-aa09-5f082912bf59_fa5ae82b-e530-44cb-8fc7-5d24f0d85355.spold;market for residue from mechanical treatment, laser printer;RoW;residue from mechanical treatment, laser printer
a2277a65-abfc-50c6-bf11-2c893c34e836_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;HU;electricity, low voltage
97d45afa-eb8b-5ff4-bd71-792c1557a4a3_63bf19bc-8cbc-4d14-906e-abfa110dbb5f.spold;market for sulfidic tailings, from gold mine operation;CA;sulfidic tailings, from gold mine operation
07c2cd14-8431-5f08-8011-a23c4bdd5db5_b80eb2d5-1256-41bb-a61d-83252d0dfd4d.spold;market for diesel, low-sulfur;Europe without Switzerland;diesel, low-sulfur
2db03c52-af61-5ae1-abd6-ab9429872ea8_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW;IN-PB;heat, district or industrial, other than natural gas
69b67e7e-954a-5802-b700-f2aa8cd6198c_4b490425-799f-4e3c-ba86-258734ca0b29.spold;forwarder production;GLO;forwarder
a0d10e46-cbf1-5b94-aa7d-f1f278151418_79bd7e18-86c4-4aa4-aebe-34fdb546c3bd.spold;market for acrylic binder, with water, in 54% solution state;RER;acrylic binder, with water, in 54% solution state
aafe2f7f-c5e4-59d0-9491-d12949e68fee_86a4e7b0-1fe2-4079-bfc6-5a6649ab48b9.spold;market for manual dismantling of used electric passenger car;GLO;manual dismantling of used electric passenger car
efe69f6d-7286-5860-8b70-950ee7befed2_47e8f15f-6a0b-4ec5-be7d-8965ce014081.spold;market for polyurethane, rigid foam;RER;polyurethane, rigid foam
2b02409c-02b4-5ab4-b657-de578c2473cf_eb8fd188-240c-4b62-9b24-0265599b8d95.spold;alfalfa/grass silage production;RoW;alfalfa-grass silage
99429a7d-b2fc-5d97-bbe7-5cc0fc51d004_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;RU;electricity, high voltage
f166ff38-799d-5fdd-9101-290504db77c5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;AT;electricity, high voltage
4223d9c0-464d-5839-924f-15abcdc6a7a1_7a49bec2-44cb-5445-94f2-10f0a1db868a.spold;navy bean production;CA-MB;navy bean
300cb3ec-962f-52dd-b381-e4dba06416a2_d5d05133-2092-451a-b9fa-c782a6ce3786.spold;treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration;GLO;sewage sludge, 70% water, WWT, WW from maize starch production
c904d90b-3447-5d93-9d56-8566d13baa2f_1f7bbd3e-fcd1-412d-8608-035b855ea735.spold;orange production, fresh grade;RoW;orange, fresh grade
20b0982b-5c82-547b-bd3c-9a610807a220_76ab0018-e176-43e0-b42c-12e82b937fef.spold;treatment of hard coal ash, residual material landfill;PL;hard coal ash
6cdebe3b-6078-5770-a992-182c900bdf26_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW;ID;heat, district or industrial, other than natural gas
2455cd85-e7a4-507f-950b-4cfdf2f54633_237b35c6-69e1-49c4-8e99-0be6c1b1806e.spold;primary lead production from concentrate;GLO;lead
aaa8e5ec-612a-5958-9c7b-d18201503815_359d6943-6e60-416b-93dc-9c58398b0179.spold;market for propylene, pipeline system;RER;propylene, pipeline system
95b3694f-3e5d-56ac-b411-98896161a0cf_76ab0018-e176-43e0-b42c-12e82b937fef.spold;treatment of hard coal ash, sanitary landfill;CH;hard coal ash
539b6638-3543-52fd-87a9-c03ad4080d30_45fdcba1-32e8-462e-b7a3-932ad3dd761b.spold;chromium oxide production, flakes;RER;chromium oxide, flakes
cc8d0bd5-84dd-5963-9dcf-2f750b6ff1e5_16f96475-57f7-4c90-b96a-e0a81f9bfdbe.spold;market for vinasse, from fermentation of sugar beet;GLO;vinasse, from fermentation of sugar beet
9f0e5d11-e1f4-51e3-901e-521d88a9ec77_1ec16786-a836-54a3-896a-f41ea3a9f9ec.spold;rare earth oxides production, from rare earth carbonate concentrate;RoW;ytterbium oxide
da775dc1-7f76-5eef-9154-7dcbf2837039_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;market for inorganic phosphorus fertiliser, as P2O5;CZ;inorganic phosphorus fertiliser, as P2O5
2c75926b-8a52-578b-8832-fd1b19e90a97_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;NP;electricity, high voltage
57f8c9d5-06aa-5bdb-a9f1-7a1a80ba148e_c5adb1fb-872e-4446-a3bb-c4b61aa4bd45.spold;market for tap water;CH;tap water
63772f7d-df2f-5aca-a356-316297f6c4c9_d262464c-5e85-433e-877d-c7e787ace057.spold;photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof;CH;photovoltaic slanted-roof installation, 3kWp, ribbon-Si, laminated, integrated, on roof
212d36b4-8691-5a83-ac8f-9394ca3e382c_3226b077-8dac-4ee6-9679-90969920b69d.spold;market for pentaerythritol;GLO;pentaerythritol
24666c96-7a27-54db-a173-bf46a1f66aa8_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, grassland to arable land, annual crop;BR-ES;land tenure, arable land, measured as carbon net primary productivity, annual crop
ffce7454-57cd-5fa8-a95b-ac44974f1c55_62dae9d2-01a8-4dec-93fa-7a6ed71fcffc.spold;treatment of slag from metallurgical grade silicon production, inert material landfill;RoW;slag from metallurgical grade silicon production
2831e077-47c6-5f10-b733-2c3fd0905d46_44278391-1519-465e-85ef-93fcb5773cb7.spold;fosetyl-Al production;RoW;fosetyl-Al
5e77d236-e4ac-58d5-9b97-9600732cbcf5_10f62b64-a635-40b7-841b-6e284601ae6d.spold;market for transport, freight, train with reefer, cooling;GLO;transport, freight, train with reefer, cooling
673a00f5-e281-5944-ac47-206ca866de72_777f2fb7-39e4-490d-973f-10ac241af3da.spold;natural gas service station construction;RoW;natural gas service station
1e2b7eee-aea5-5a82-9eb0-cc43eac4c26d_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;treatment of waste wood, untreated, unsanitary landfill, moist infiltration class (300mm);GLO;waste wood, untreated
f2a76c22-4ced-529c-8605-25e2ee799850_6e74937e-b691-4c49-9b8f-5ba44d7c081d.spold;treatment of electric arc furnace slag, residual material landfill;RoW;electric arc furnace slag
4ee3e470-5214-5c3f-8097-cbaad1e0cda5_1f41586d-0d8a-4c7c-8473-dd8351bab538.spold;market for clinker;IN;clinker
e2f3a5bd-4880-51ff-91db-9c0b7d25e513_3fbcb3ea-30d6-5459-8ac1-955fb642e67f.spold;market for single superphosphate;RoW;single superphosphate
e81c0282-77ff-558e-8a14-c2554c2164aa_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;clear-cutting, primary forest to arable land, pasture, man made;BR-AP;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
a2daba48-77ed-5cbf-871b-8b9afc5cb172_42193bba-bf84-4490-8c69-b6e23048e73d.spold;coffee green bean production, arabica;CO;coffee, green bean
c2664162-44d4-5dfe-8a9b-e2477a96cdbf_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;CU;electricity, medium voltage
41c5cda2-41d2-5778-a838-f4f681b75d19_817c3650-4fed-4ef2-b9b6-404a198834e6.spold;steel production, converter, low-alloyed;RER;steel, low-alloyed
f08247fb-caef-5c93-946e-99adf2a04b57_a578a3e7-fcbb-4662-8e6b-85b05fe8e310.spold;peanut production;IN;peanut
e7ec69ec-18dc-5108-a21e-c07edbf44e74_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;NO;waste wood, untreated
156b6edf-07cb-5829-9639-abc194b5ec74_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat production, hardwood chips from forest, at furnace 50kW;CH;heat, central or small-scale, other than natural gas
93f9e404-6ce3-5efa-b9b1-6d6775b49dc0_54e33b92-508d-4799-ac3e-ea1f9d3aa239.spold;wood preservation, oscillating pressure method, organic salt, Cr-free, outdoor use, ground contact;RER;wood preservation, oscillating pressure method, organic salt, Cr-free, outdoor use, ground contact
4f8c451f-62b2-52e2-b523-51cb609eafd9_4cea5cea-49c2-4065-a851-02e75e561ec4.spold;market for sodium dithionite, anhydrous;RoW;sodium dithionite, anhydrous
a67c4bf8-4f7a-538b-ac97-800583080b57_00d5b850-ada6-4636-9672-e72e43d620f3.spold;heat and power co-generation unit construction, 1MWel, 6.4 MWth;CH;heat and power co-generation unit, 1MWel, 6.4MWth
044d1751-6db9-54cc-9940-3bfeb69b56aa_93ee89ba-ff0b-4c4b-a333-af78bda8a9c4.spold;market for sugar refinery;GLO;sugar refinery
7c33cf04-518f-5be1-8f91-6fdd5d599ab8_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;IT;electricity, high voltage
19da66b6-25fe-52c8-921c-e7ab688719a7_7c3dbbb9-cc2d-43e8-acf9-abfa115d2ae5.spold;treatment of sulfidic tailings, from copper mine operation, tailings impoundment;PE;sulfidic tailings, from copper mine operation
e9831e62-4999-596f-9748-71117ec13b91_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CN-ZJ;electricity, high voltage
fec22188-3e72-5a35-bec9-d78aab9318bc_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;market for heat, district or industrial, other than natural gas;Europe without Switzerland;heat, district or industrial, other than natural gas
bf45ae45-4c90-56ed-9292-4c554e053a04_16303e09-077e-4532-98c2-95fae1eb66fb.spold;N,N-dimethylformamide production;RER;N,N-dimethylformamide
9fb1d425-f0f2-5c38-ad18-8e3949118f27_e6c4c508-f95f-42e0-b0a7-78c703326f9c.spold;polymer foaming;RoW;polymer foaming
f43822be-c4f8-5e9f-97cd-e403d30c2627_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;market group for waste polyethylene;Europe without Switzerland;waste polyethylene
30d26f85-fed4-5c7c-ba90-3ff2442b7362_b33c0cdb-486f-4421-9056-30c5ea6111b0.spold;maize grain, feed production, organic;RoW;maize grain, feed, organic
58d6bf68-d47f-5ab4-8cf5-92d05947323d_bf0425ee-99c2-488e-9056-3495e9f4e9cb.spold;deep well drilling, for deep geothermal power;KE;deep well, drilled, for geothermal power
c151b985-703a-5642-a198-23acb33e4623_5a3b457c-8929-4c96-b32b-45ecaf88c8be.spold;wood preservation, spray tunnel/deluging, water-based preservative, indoor use, occasionally wet;RER;wood preservation, spray tunnel/deluging, water-based, indoor use, occasionally wet
36c998b5-4d13-5e49-bcee-5a6f1b1741bc_c614ee4a-ee63-4b51-b129-8a18a5e458fe.spold;iron sulfate production;RoW;iron sulfate
b08cf7e1-6879-5ffc-8578-0d5f93c93997_f4439eab-25f5-4cc0-b566-957bfe0e2d82.spold;bitumen seal production;RoW;bitumen seal
3dc91a42-1e84-59a2-aa18-2fdf6d3e3c3f_acfc9f7e-a0d7-4120-af03-a1bf03311db0.spold;market for tall oil, crude;GLO;tall oil, crude
0ee06624-10da-5d99-bbba-ca385d9bc4f3_86247d21-f010-4ce3-a76d-0050837ddfc0.spold;green manure growing, Swiss integrated production, until January;CH;green manure, Swiss integrated production, until January
0438025f-5330-5727-8bf2-be66eb1d9c45_27a3ac7b-e31a-48da-84f5-8dbdcb96e565.spold;market for naphtha;PE;naphtha
ba1eeaab-3f6b-5603-9623-ff599cf8e0a6_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;US-SERC;electricity, high voltage
a7f460d5-d48f-5984-ad57-722444337683_ae530eaa-1edd-49a7-915c-65d74a4554d7.spold;nuclear power plant construction, boiling water reactor 1000MW;US;nuclear power plant, boiling water reactor 1000MW
44a19f57-e06d-5153-906f-1b28ea81ee48_626d96ee-f1a6-444d-9b67-f8e6f8e29d22.spold;silicon carbide production;RER;silicon carbide
146d3372-007b-5970-966a-00ca6150ec94_af8eb64d-b133-5d56-805c-b9f646500308.spold;market for mill scale;RoW;mill scale
21058c55-4dce-50bd-b07d-ac23de2a0057_94b20f80-ad10-4d87-9077-bfaebfd9e512.spold;market for used toner module, laser printer, colour;GLO;used toner module, laser printer, colour
23da4887-19af-575f-b292-d654fb7e6dce_bd4b5819-02c6-41c3-97ea-a91f14b3e0bc.spold;treatment of waste brick, sorting plant;CH;waste brick
d47dc367-24f8-5e9f-b69c-62e9c93ee30f_8f817492-39ba-42a3-a710-5f85a1f26379.spold;fruit tree seedling production, for planting;CH;fruit tree seedling, for planting
1f2be9f0-86ab-5053-aa0e-e138b9e30e3b_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from ammonium chloride;GLO;inorganic nitrogen fertiliser, as N
01ec2ea4-286d-5cf5-9943-24d797df0c81_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;CA-ON;electricity, low voltage
da99c96d-ad95-5898-a868-3a2bc627a487_40f4e275-e29b-421e-a855-2b22c4082407.spold;wooden board factory construction, cement bonded boards;RoW;wooden board factory, cement bonded boards
97ac268e-c399-5ded-ba93-7268505b2d35_d2ad7fe5-59ef-47c9-adff-d7c5ab93ee70.spold;broccoli production;GLO;broccoli
933e1b3f-3063-54c4-bc5d-1f9b76e464af_1aa2980f-e55f-43bc-806c-1c884b798f97.spold;treatment of glass cullet, mixed glass from used cathode ray tube, 0% water, inert material landfill;GLO;glass cullet, mixed glass from used cathode ray tube
9539d12f-1f21-5c8c-b561-ebd20d3f3c0d_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, annual cropland to annual crop;PE;land tenure, arable land, measured as carbon net primary productivity, annual crop
086d891b-960c-5cac-b152-3ee8e59d3336_0d3eda5a-4601-4573-9549-0701c459ab88.spold;market for hard coal;ID;hard coal
211511c4-f971-504f-92a9-02eb0a225d44_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;CN-ECGC;electricity, low voltage
2e7198b5-cd71-53b0-96b6-8d8597fc8825_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;operation, solar collector system, Cu flat plate collector, one-family house, for hot water;RoW;heat, central or small-scale, other than natural gas
f89e6986-fb8e-533e-9cd1-de6513c355b8_d111c793-0d1d-4778-9226-c74688afafba.spold;market for hafnium sponge;GLO;hafnium sponge
038cfbb1-f3e2-5f1c-b376-c4fc1c525bf3_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CN-NWG;CN-NCGC;electricity, high voltage
19c32503-8623-5a01-9cf4-36e48c86923f_7d38f12e-e109-4cdf-8100-1b985a44cff2.spold;operation, computer, laptop, 23% active work;RoW;operation, computer, laptop, 23% active work
9b88d3fe-f1d6-59b4-b809-3a0e656bf232_1a088221-61a8-48d3-acb5-ef1fa5ddcfe8.spold;nuclear power plant construction, pressure water reactor 650MW;CA-QC;nuclear power plant, pressure water reactor, 650MW
5d5d14cf-84ac-5957-b4a6-3a5d180dd1dd_c3691e51-97cb-49fe-b846-c18a204027e8.spold;ventilation components factory construction;RoW;ventilation components factory
ea5aeb34-e0c1-5be4-8e16-ae4ad3f82a38_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, grassland to arable land, perennial crop;BR-GO;land tenure, arable land, measured as carbon net primary productivity, perennial crop
941a7803-e5ad-599f-a074-83cbf96638fc_69164e77-5f8e-4ee0-be80-13a933def7c2.spold;planing, beam, softwood, u=20%;Europe without Switzerland;sawnwood, beam, softwood, dried (u=20%), planed
bb72a6aa-0b62-51a0-87c2-e5d3239183b2_b438f1ca-bbc3-403c-a979-381e5eb738ea.spold;market for aircraft, belly freight, very short haul;GLO;aircraft, belly freight, very short haul
0b1d9655-6cdb-550f-afbb-460f7b0ae9a3_50e6bd6e-198b-4cf6-8e98-ed9e2cc03623.spold;impact extrusion of steel, hot, 1 strokes;RER;impact extrusion of steel, hot, 1 strokes
fdf5870a-7f52-5c3d-b88a-a779f8f0f638_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;CN-NECG;electricity, medium voltage
f0f9e643-f14b-5e72-affc-965cc5dc1aa4_bfe6c58b-7566-4ed0-8440-7567f591c31f.spold;market for router, internet;GLO;router, internet
2abed38e-b2fe-5872-ac7d-f323e2515e6d_4fcfb407-7879-42ad-9582-ab3fbfe5af10.spold;electricity voltage transformation from high to medium voltage, aluminium industry;IAI Area, Asia, without China and GCC;electricity, medium voltage, aluminium industry
fce644c3-c10f-5ec6-a56d-a1e602d221be_11b9d045-7252-4741-895d-e7a7851b91de.spold;compact fluorescent lamp production;GLO;compact fluorescent lamp
9db2fd63-f766-5a94-a79d-21ceff98c10a_db0c4b8c-2b20-4c29-af86-30b8ee8d4f1b.spold;treatment of residues, MSWI-WWT, WW from GGBFS production, residual material landfill;US;residues, MSWI-WWT, WW from GGBFS production
652ef071-4f24-54bf-ac3b-aa8ec5beab29_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW;IN-UT;heat, district or industrial, other than natural gas
66c20060-391a-510d-8af4-2c6986e35e2f_df485397-82cf-40e8-9b57-5fdc9f2a4b2f.spold;wood preservation facility construction, hot/cold dipping tank;GLO;wood preservation facility, hot/cold dipping tank
ed97dc8c-deeb-53b2-893a-1df83144a5a6_eadd8b3b-9c5d-5166-a244-4f4e46914133.spold;market for potash salt;RER;potash salt
3107ee04-9f81-59ee-9cb8-08e7370f6dc3_26958061-6355-4692-8a4c-01ef664270a3.spold;furnace production, wood chips, with silo, 50kW;RoW;furnace, wood chips, with silo, 50kW
