amount;unit;flow;name;location
1.2723909939819986;EUR2005;31733b4f-3120-4ad4-82f1-8a0bfc2f54ac;market for fishmeal, 63-65% protein;GLO
160.0;EUR2005;4a7cb413-a6f1-4b74-b366-c8ef7a781026;sawnwood production, softwood, raw, dried (u=20%);CH
53.81281910000001;EUR2005;9f999529-6d68-45a6-b35f-dffc79a362df;canal construction;RER
0.18177234538056491;EUR2005;7c0ab4ca-e778-44c1-a33d-c26466d32c1a;market for energy and auxilliary inputs, metal working machine;RoW
3.71;EUR2005;4f41bd8f-2435-41c8-8a3f-3810f0210766;market for acrylic varnish, with water, in 53% solution state;RER
1.167465495;EUR2005;44db221a-33e4-584e-95db-293ed897766d;dioctyl terephthalate production;GLO
1.77;EUR2005;a6ec2991-f0f9-42fe-b71c-995e50838b9b;glass wool mat production;CH
59.0;EUR2005;14d0697a-3064-44ff-afcd-29068d931464;market for aminopyridine;RER
1.56234388471568;EUR2005;3de8d0de-2003-45a2-849d-faceb195e561;market for battery separator;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;AT
0.3339755724659243;EUR2005;a5fc651b-3ee2-405f-b2f0-d035c8132be1;metal working, average for chromium steel product manufacturing;RER
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, hard coal;SK
1569.0;EUR2005;3c1d6702-1da8-4b97-818e-8ca011f168fa;market for heat pump, 30kW;GLO
41.8;EUR2005;bded6c5a-4dca-497e-bdd9-fcd343012087;slab and siding, hardwood, wet, measured as dry mass to generic market for residual hardwood, wet;Europe without Switzerland
2.0;EUR2005;5bfb6885-a0a0-4f4c-921a-34db393e8dcb;cleaning consumables, without water, in 13.6% solution state;GLO
1.6631129360645502;EUR2005;9f43b50a-3653-4952-b465-e66ef8926ea7;market for aluminium removed by drilling, computer numerical controlled;GLO
0.704;EUR2005;abd02c30-27d3-4f52-9244-578e13b634b7;market for tetrachloroethylene;RoW
0.188;EUR2005;db8488c0-a49f-4550-8bae-f2356ce1de64;market for potassium sulfate;RER
1.29;EUR2005;6826a703-2476-42f3-bb7c-4f32594ab030;market for nylon 6-6, glass-filled;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, >3MW turbine, onshore;CA-MB
0.107527;EUR2005;51981001-f60a-4dce-ae66-c0aeef64015e;market for bamboo culm;CO
77.1726572034645;EUR2005;962ca2fc-7e62-4902-8ea9-9e15b1884fde;harvesting, by complete harvester, ground crops;CA-QC
265.0;EUR2005;45c9c99d-a8e1-43f7-afab-7610034ad887;lath, hardwood, raw, kiln drying to u=20%;Europe without Switzerland
0.02001041027147364;EUR2005;41e4ece5-6fd3-4183-8aa7-7054d3b3b6d4;transport, freight, conveyor belt;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;CA-NB
1.04;EUR2005;dae5718b-c433-4bd9-9deb-eb3ffc2c889e;primary zinc production from concentrate;CA-QC
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, deep geothermal;TH
0.529363;EUR2005;f31957b8-d8b1-4a37-8044-5c15c3440857;market for bamboo pole;PH
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;ET
24000000.0;EUR2005;884c48fb-56c9-44e5-a18e-b400b40cb2c4;market for power block, solar tower power plant, 20 MW;GLO
168.0;EUR2005;6eb408db-980a-4b9e-82a8-b6dca183ec35;softwood forestry, spruce, sustainable forest management;DE
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from MK;RS
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, reservoir, alpine region;CA-YK
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;FR
0.192;EUR2005;7c65ea22-94ec-466d-9e23-a130bd72b807;market for petroleum combustion, in drilling tests;GLO
6.767238194;EUR2005;de466513-dc64-57d7-be0d-56105b3af908;market for prohexadione calcium;GLO
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market for natural gas, high pressure;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from BR-North-eastern grid;BR-South-eastern/Mid-western grid
152.0745329682503;EUR2005;8cc14249-6937-4cdf-9ab2-f838e03bb786;fish canning plant construction and maintenance;RLA
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from CA-ON;US-NPCC
2.604679868131049;EUR2005;bc06c7e3-8a07-424b-a2d9-e43b1918638d;atrazine production;RoW
3281069000.0;EUR2005;4da7438b-1508-4eb9-b58b-9e85fcf26801;natural gas processing plant production;GLO
1.038367105577212;EUR2005;ec161f58-adae-4afc-ba38-14659925b080;market for metal working, average for copper product manufacturing;GLO
0.268;EUR2005;b89dadb0-75e9-44fd-8d41-1ec8dcce23b6;light fuel oil, import from Europe;CH
0.020683974648636;EUR2005;9c5b9099-11e9-4a60-af91-c0346cdf9395;market for cooling energy;GLO
26.470826920614222;EUR2005;dc983030-0544-4718-a910-dbc6f52d09e7;passenger car production, electric, without battery;GLO
0.63;EUR2005;e580a34c-42e2-460d-ac2e-a49bcf0583f2;olive production;ES
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, lignite;TR
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from CA-MB;CA-ON
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW;IN-OR
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, pumped storage;LT
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CH
0.023246685141778457;EUR2005;ed3b2533-9ae2-4f2d-85de-c24200ce8975;compressed air production, 700 kPa gauge, >30kW, best generation;RoW
0.02162518122806114;EUR2005;fe6ef4d7-6328-4b53-874e-3a5fb5fac61d;operation, computer, desktop, with cathode ray tube display, standby mode;Europe without Switzerland
423656732.0;EUR2005;318fcdc0-6832-4819-99b9-4f14a9b9a4be;nuclear fuel factory construction;CN
560.1199999999999;EUR2005;8d0233ab-42ef-4f04-95d6-bfacaee3ba5e;market for catalytic converter, oxidation, 20 litre;GLO
11.39;EUR2005;c918095d-30ff-4e4c-9243-7e69ee090cf3;hydroquinone production;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, reservoir, alpine region;PE
5.26187710817208;EUR2005;a3c5df1d-2d37-409d-a3c6-61a4fb144c34;diazole-compound production;RER
0.098;EUR2005;7cb00a21-30f1-4f9f-b2e4-48ee9170c8d1;catch crop growing, sunflower, August-October, organic fertiliser 30 kg N;RoW
6865.3;EUR2005;cc89e7ae-ea0e-4850-9799-b2143f1115fc;building machine production;RER
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market for natural gas, high pressure;MY
0.27;EUR2005;1570a766-fe08-427f-94cb-6947995117ec;natural gas production, liquefied;MY
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, >3MW turbine, onshore;PL
1.14011488318848;EUR2005;ffcacf17-64fd-441b-a948-d11c3a5d0993;market for propanal;RER
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;market for natural gas, high pressure;AZ
1.30622407075698;EUR2005;a399e4d1-d876-4cb0-81c2-7682a5c9e274;anodising, aluminium sheet;CA-QC
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;BG
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;KR
191.0;EUR2005;eb266390-532c-4f14-ba91-a1e1b688cf5c;market for concrete, medium strength;PE
8499532.905279076;EUR2005;16c82be7-a974-4cfa-9e30-4ebec1c64cdf;petroleum refinery construction;RER
343.1588028792117;EUR2005;0e2551ac-9a5e-4883-96a1-52f1e5a4d556;gallium production, semiconductor-grade;GLO
0.0106;EUR2005;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;LV
11.0;EUR2005;de0844f7-1fab-44b5-8d77-2a608f26fcc0;magnesium, for reuse in hafnium sponge production, to generic market for magnesium;RoW
1.272390993982;EUR2005;31733b4f-3120-4ad4-82f1-8a0bfc2f54ac;fishmeal and fish oil production, 63-65% protein, from fresh anchovy;RoW
0.192;EUR2005;e6aad2de-0b1b-49c3-a0c4-797ba34d87e5;petroleum and gas production, onshore;CA
0.094;EUR2005;d454e221-5f08-4259-b46b-31d0dbe595d1;cement mortar production, hand-mixed, on-site;RoW
0.0106;EUR2005;cf539ec8-6301-40d6-8a44-1c84f861fa90;heat production, biomethane, at boiler condensing modulating <100kW;Europe without Switzerland
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;KR
0.1155987277788999;EUR2005;5a2e2911-c8f0-4927-957b-b869a10bcf8b;market for sunflower seed, Swiss integrated production;CH
0.149;EUR2005;31c5bd1a-78b7-58bc-8929-6f686ce2e810;treatment of metal scrap, mixed, for recycling, unsorted, sorting;Europe without Switzerland
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;IN-KA
0.10299999999999998;EUR2005;d2069bd3-fb92-5bf2-af34-5c4b38003c9d;market for rare earth carbonate concentrate;GLO
0.127;EUR2005;3f5f5aef-3833-43d4-8b81-44123105afd7;market for irrigation;ES
1.609974733;EUR2005;5981c7be-0137-5e12-8ff5-d4f0649f3953;chlorpropham production;GLO
1.29;EUR2005;5c21b18e-e32d-4c76-8d16-2238632163c2;polystyrene production, expandable;RoW
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;BA
0.0106;EUR2005;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;US-ASCC
8.152359490000002;EUR2005;978cf29a-1caf-4d3b-8195-9912a082c86f;market for laser machining, metal, with CO2-laser, 5000W power;GLO
0.8428613854828013;EUR2005;aaa19cdb-3011-46eb-9f08-a340a730c7bc;wood preservation, spray tunnel/deluging, solvent-based preservative, outdoor use, no ground contact;RER
0.191;EUR2005;2cfef82e-cb0d-4864-8163-9651fc6c25eb;market for sodium sulfate, anhydrite;RER
0.9347651349703353;EUR2005;794ea6cc-787f-4993-b8ef-e4b626ae0dcd;greenhouse construction, plastic walls and roof, plastic tubes;FR
0.268;EUR2005;b89dadb0-75e9-44fd-8d41-1ec8dcce23b6;market for light fuel oil;ZA
2.84;EUR2005;cc0d4252-6207-41d6-8567-bcbad58a7bef;market for copper scrap, sorted, pressed;GLO
0.83;EUR2005;a755ae96-2e6b-4ce2-ae2a-8f36682c1f6e;market for isopropanol;RER
9.023605454089873;EUR2005;54186f39-acc2-4c84-95e7-fbb067bde4cd;fertilising, by rig fertiliser, sugarcane;BR
0.003616618489449184;EUR2005;42540f88-6507-401e-9c10-16116ce13c1c;drying of protein pea;CA-MB
804700.0000000001;EUR2005;f308d640-db05-4403-8baf-75d23e662c0b;market for anaerobic digestion plant, for sewage sludge;GLO
1250158.276805983;EUR2005;2e8c9c97-b547-4160-8f9e-0d68f336a6a7;market for concrete mixing factory;GLO
29.21792238198811;EUR2005;b2775498-5d2d-47db-8bc9-26e25a5ae971;green manure growing, Swiss integrated production, until April;CH
0.529363;EUR2005;f31957b8-d8b1-4a37-8044-5c15c3440857;bamboo pole production;PH
2.53393778063884;EUR2005;eedb5f6e-8373-43d0-b8ec-da6d43d04a31;market for boric oxide;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;JP
0.014999999999999989;EUR2005;d3d23054-a030-4284-9cfb-c464e70ec865;market for coal gas;GLO
1990.0;EUR2005;886d7d3f-d22e-4b5e-9037-2b104078c073;assembly of generator and motor, auxilliaries and energy use, heat and power co-generation unit, 160kW electrical;RER
0.1755117363371388;EUR2005;05885833-b4e9-42a4-857a-5acc9a580a83;drying of feed grain;RoW
0.27;EUR2005;1570a766-fe08-427f-94cb-6947995117ec;natural gas production, liquefied;NG
107.0;EUR2005;1a7d7241-bf40-4310-ac79-e8d950ee7fd8;amination of chlorosilane;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;FI
135.6;EUR2005;37a90a87-60d3-4aa0-8488-4fdcebf2a6cf;display production, liquid crystal, 17 inches;GLO
0.23;EUR2005;4aa9233e-4b67-4f68-8e65-ec273fd1d052;vermiculite mine operation;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, nuclear, boiling water reactor;FI
0.241;EUR2005;5321a299-0c03-4bfc-9dda-d020456f6b2e;nutrient supply from triple superphosphate;RoW
1420.0;EUR2005;bbc6e4a8-c7ec-4dda-ab9b-a9fd047fd6f7;borehole heat exchanger production, 150m;CH
1.02;EUR2005;0a3a160b-61be-48f3-9cc9-206b0f504195;market for aubergine;GLO
0.008299999999999998;EUR2005;1f6c6d72-b328-4f8b-841b-5e0ecb494989;market for transport, pipeline, onshore, long distance, natural gas;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;OM
54764.45993886045;EUR2005;e38adb33-e7d3-46f9-8f46-d4caf9363f04;fuel cell production, solid oxide, 125kW electrical, future;RoW
0.000397;EUR2005;c5adb1fb-872e-4446-a3bb-c4b61aa4bd45;tap water production, underground water without treatment;CA-QC
1657479.0;EUR2005;2044879b-7d88-43d4-8525-8cb0a9ba62b7;rolling mill production;RER
9986.883225019457;EUR2005;87967b5e-0e94-44b6-b9e0-328c747bd329;heat and power co-generation unit construction, 200kW electrical, diesel SCR, components for heat only;RoW
0.8840000000000008;EUR2005;0818abb1-d7ce-4ac6-b6e1-2e7b51a1ea9e;market for fibre, cotton;GLO
1.772106298691406;EUR2005;1e11ae72-917e-57e2-98e5-db021c65f2f3;market for triphenyl phosphate;GLO
0.22;EUR2005;77e110eb-c54c-4210-8c49-38aff74dac63;sodium silicate production, furnace process, solid product;RoW
3.37;EUR2005;fb4bb128-084e-4da3-8227-2ef8ad95da13;alkyd paint production, white, solvent-based, product in 60% solution state;RoW
0.8955079002593438;EUR2005;ab44e7a7-f8ff-46af-a617-cbe0179b5a67;market for cable, printer cable, without plugs;GLO
20.6339805359137;EUR2005;1933bbc7-2732-496e-ab58-5437df0da5f9;planting, potato;CA-QC
1.15;EUR2005;d1a3ebf3-e2d5-4da1-8090-664c9160aa33;4-methyl-2-pentanone production;RER
185.0;EUR2005;7e9077e8-7bbc-44c4-9759-62526ff34d47;concrete production, 20MPa, for building construction, with cement, Portland;PE
0.7142954484999999;EUR2005;01748c69-a881-414d-a0e7-b74aea686ed0;market for palm date, conditioned and dried, organic;GLO
85.0;EUR2005;c00cac00-a885-42b0-88f5-fb5dce2a9a6f;hardwood forestry, oak, sustainable forest management;RoW
1.51;EUR2005;004f81b0-dd66-4146-a292-c2caa4353971;oxidation of manganese dioxide;RoW
0.5720000000000002;EUR2005;af9fc27e-0952-4636-95ea-a36ea7f54475;market for paper, woodcontaining, lightweight coated;RoW
1.50536;EUR2005;d0d14ac8-629d-4234-bfeb-f82e6fd79788;laser machining, metal, with YAG-laser, 120W power;CA-QC
0.6286357390641268;EUR2005;dc4f7e30-5436-4f74-af37-2c7164239032;steel turning, primarily roughing, conventional;RoW
12.9;EUR2005;fbc37f1d-6f28-4b37-9d7e-82695f151db3;offset printing, per kg printed paper;CH
1.78;EUR2005;43c61790-cbeb-493e-8836-279a12ce3e43;xylene production;RoW
0.615;EUR2005;da32bb23-2d5e-4c85-9886-bb5a8cee78c4;market for liquid packaging board;RER
1.24;EUR2005;b8d5c3e7-0342-4048-8f15-bc1954e60cb8;market for ethylene bromide;RER
0.1879999999999999;EUR2005;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;IT
1.29;EUR2005;0df0db82-8e1d-4053-8cfc-5019470a86a7;styrene production;RER
1.020301575;EUR2005;6b6b3a15-e640-5730-baea-cda98afc61c2;market for trinexapac-ethyl;GLO
0.006629330737996766;EUR2005;8691615f-9152-44db-b3a1-98d7f87ae7a1;packing, fibre cement product;CH
0.71;EUR2005;7b0f3487-1bfa-4c7b-a654-448c9acc31e1;market for petrol, 15% ETBE additive by volume, with ethanol from biomass;GLO
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;CH
34703.63803234969;EUR2005;b963f477-4957-46ca-a791-a83e0883cf51;heat and power co-generation unit construction, 6400kW thermal, components for electricity only;RoW
758288064.0;EUR2005;278fc668-2f99-4348-a0da-a71581d3ced8;market for packaging glass factory;GLO
2.025;EUR2005;49719318-578e-40fe-b359-0780c8df9221;beef cattle production on pasture and feedlot;RoW
0.4729999999999996;EUR2005;f5707bdf-f7e2-479b-b3ea-99c04de8a927;market for inorganic nitrogen fertiliser, as N;UA
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;RU
1.878325286;EUR2005;1ff7f238-0259-4b52-8c62-503a50be5a46;ethoxylated alcohol (AE3) production, coconut oil;RER
0.677;EUR2005;1e87e7db-557d-490d-b0bf-946d78833e56;ferrosilicon production;RoW
132595758.2100158;EUR2005;14bf310d-069a-4d84-a98e-da3a7b1a6cde;nuclear power plant construction, pressure water reactor, 1000MW;CH
6865.3;EUR2005;cc89e7ae-ea0e-4850-9799-b2143f1115fc;market for building machine;GLO
0.7208958036814708;EUR2005;b15da1e4-2d96-4388-bcdd-b02b17cf0ea4;plug production, inlet and outlet, for computer cable;GLO
0.12700000000000003;EUR2005;3f5f5aef-3833-43d4-8b81-44123105afd7;market for irrigation;PE
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;CN-LN
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;CA-NS
1.29;EUR2005;ff4734a5-a4a6-4960-bfbd-febae7a64f65;polyethylene production, linear low density, granulate;RER
0.205;EUR2005;11ff8303-778e-430d-a108-f714c99d47af;market for natural gas, low pressure, vehicle grade;GLO
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;petroleum and gas production, offshore;KW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, hydro, import from CA-ON;CA-QC
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, oil;LT
298.0;EUR2005;ac346633-b838-5e28-b494-0581f963e68d;market for plywood;RoW
1.67692789606455;EUR2005;76736f35-6812-4b73-967d-010efeda851f;aluminium milling, average;RER
0.001116910470409728;EUR2005;dffd820b-dbdb-499c-a9b5-4b70c53063b5;operation, internet access equipment, electricity from renewable energy products;CH
0.39;EUR2005;dc3a55d3-cdb0-43a5-8de3-c51f045757d0;market for zeolite, powder;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;SK
0.139872;EUR2005;70994166-77bb-4fcc-9bbd-725478ee4761;market for recultivation, ilmenite mine;GLO
0.8702452693357177;EUR2005;1337f417-2fc5-4a6d-b08e-37ccfda2dddf;tin plating, pieces;RoW
3.67;EUR2005;3ede4edc-b278-40dc-8007-0c574aff0739;aluminium production, primary, liquid, prebake;CN
0.473;EUR2005;f5707bdf-f7e2-479b-b3ea-99c04de8a927;nutrient supply from ammonia, anhydrous, liquid;SAS
0.0615;EUR2005;31e57e29-481b-4f04-b39c-45cf58c10be4;cement production, CP IV;BR
0.1732918815541633;EUR2005;bf2ab99f-4704-4e62-958d-ec8efd2e1c1f;transport, passenger car, medium size, petrol, EURO 4;RER
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, oil;FI
10.1354;EUR2005;b5b1c665-8464-44bd-a8ec-527668d782a4;battery cell production, Li-ion, LFP;RoW
0.9708358077699412;EUR2005;de8ac708-4158-4384-b1e0-29b2c0155c2b;market for cadmium sulfide, semiconductor-grade;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, pumped storage;CN-JL
0.618;EUR2005;596ca18d-28a7-46db-bf11-2064b03879d2;pineapple production;GLO
2337.806613023624;EUR2005;2a1ff7f1-dbb0-48eb-b5a2-c04054380bdf;market for gold-silver, ingot;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;US-NPCC
0.817;EUR2005;4bc66efe-f91b-48e5-9a26-07e383d47e80;esterification of palm oil;MY
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;SA
9.02;EUR2005;4e584f6f-2e71-4796-931e-bb9a273c161c;anode production, for metal electrolysis;RER
