Filename;ActivityName;Location;ReferenceProduct
f4e65670-313d-5567-a0f4-95c02c1cec8e_1725bc7a-ae6b-4584-bd36-7dfbf52a0b3b.spold;market for mecoprop;GLO;mecoprop
08cd3eba-be1d-55dc-8d44-10e92836e60d_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;NO;electricity, low voltage
0b6e7934-a52d-5ce8-80d4-22e9edc88126_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, ribbon-Si, panel, mounted;CH;electricity, low voltage
c8d034ca-5003-5707-8665-184813979b4e_2ee9192f-e5d4-5c95-b83d-656a6da4b61d.spold;market for sodium chloroacetate;GLO;sodium chloroacetate
17b97c88-84c0-525e-94db-daed18561b33_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;market for waste paperboard;NL;waste paperboard
ea0b39fe-7aa8-52c3-9767-1cd7a4f3f49d_1a088221-61a8-48d3-acb5-ef1fa5ddcfe8.spold;nuclear power plant construction, pressure water reactor 650MW;CA-QC;nuclear power plant, pressure water reactor, 650MW
d1c526a0-c94e-5463-9d88-b637c3a32dd9_bf2ab99f-4704-4e62-958d-ec8efd2e1c1f.spold;transport, passenger car, medium size, petrol, EURO 4;RoW;transport, passenger car, medium size, petrol, EURO 4
8eec9a1c-30a0-51ad-9fca-6e5a9e2c7e4e_ac607c93-afd8-42a0-87d7-c6e4dc3cb1e0.spold;market for silver, unrefined;GLO;silver, unrefined
8b4045c3-9636-5ca3-a9c5-699792e1abf1_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;market for waste polyethylene terephthalate;GR;waste polyethylene terephthalate
52edfbed-ee0f-5a57-8227-f905b6c558fa_84e2b6cd-5a62-490e-88dc-2a607b9b9ca8.spold;treatment of sewage sludge, 97% water, WWT, WW from PV cell production, landfarming;CH;sewage sludge, 97% water, WWT, WW from PV cell production
bd3f4a80-74c2-5b57-855a-138be4d487e1_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from PV cell production, sanitary landfill;GLO;heat, district or industrial, other than natural gas
c699cd7d-385c-52fb-980e-5118d6a09652_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;BR-DF;land tenure, arable land, measured as carbon net primary productivity, perennial crop
56b9afba-fecd-5b03-bddd-c37b6078f4b5_1b30b018-ac39-41f4-a9e0-92057eef8bb8.spold;clinker production;CH;waste mineral oil
ada63b8f-7845-5df2-88c1-d7b64819f2d4_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;IQ;electricity, high voltage
bc34a9d6-7743-5395-97b0-ff6552aaeb20_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, diesel, 200kW electrical, SCR-NOx reduction;BR-Southern grid;heat, district or industrial, other than natural gas
cefcc481-449d-5334-9450-b603fc7afbee_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CR;PA;electricity, high voltage
0cc3c874-0ab7-5888-8e4a-b2e131eb3c69_cfa1d213-eeff-41a8-8744-7907cc7c4c7b.spold;market for spent solvent mixture;CH;spent solvent mixture
240b4d44-cd97-579a-9312-6696f7319f19_0d3eda5a-4601-4573-9549-0701c459ab88.spold;hard coal, import from RNA;ID;hard coal
8ab4ba78-eff5-5859-86ee-cdc38c4e2a44_d6ec2fa7-9885-4c36-afb9-1d336d86c3dd.spold;polybutadiene production;RoW;polybutadiene
1c775851-47e5-5450-b398-8fb577c52cf1_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;CN-TJ;electricity, high voltage
2185d1fa-950a-5a6e-a8ac-23cb16f38136_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from MZ;TZ;electricity, high voltage
ac6d32ff-6d53-56d2-88ab-c99bb624fd9a_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;CA-ON;electricity, medium voltage
f0fe7e13-404f-5c69-a80e-0b29382371f9_090f56b8-6a83-48c1-ae26-234d04771e53.spold;transport, freight, light commercial vehicle;Europe without Switzerland;transport, freight, light commercial vehicle
a632437d-9fa2-50e5-acab-c9508169dfd4_b4f996b6-e48a-4558-9392-870006b8f521.spold;liquid manure storage and processing facility construction;CH;liquid manure storage and processing facility
820ac38d-892e-5fba-bb54-ed0f08cabc18_79f07b64-f223-4ada-bd60-5e524c9c9a5a.spold;treatment of wastewater from liquid crystal display production, wastewater treatment;RoW;wastewater from liquid crystal display production
074ed099-f508-59c3-8657-768aa329f732_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;BR-ES;land use change, perennial crop
00fef34e-51d7-5df8-89ed-3f1604fd9eea_b73c05e7-72a9-40af-b33e-771c6964f4ce.spold;market for wheat flour mix;GLO;wheat flour mix
8b756137-f214-59c9-bd9f-3ca3d5e2cf51_55b66789-289c-4f21-8d9b-3236e726b933.spold;market for phenol;RER;phenol
48096639-b266-53a4-bcfe-871069a988f9_bfdc2268-b9c4-462a-8971-4503ffdfbaf3.spold;composting facility construction, open;RoW;composting facility, open
d79fc3df-730f-52e5-baa5-711f17779e95_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;CY;electricity, high voltage
aac5a26a-7ebe-589c-a8c7-091fff78e263_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;JO;electricity, medium voltage
9a2d4fdb-f951-5f62-baa3-039680453e74_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from BY;UA;electricity, high voltage
73389fce-91ce-5849-a08b-eaf5c38d6514_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;DE;heat, district or industrial, other than natural gas
95d09b3b-6cbc-5ecd-9a23-c156690b8c7d_8c48d3e8-2f09-4399-83e5-a68209144b0d.spold;market for cyanogen chloride;GLO;cyanogen chloride
2dcf8037-1f84-5639-8aae-e02c4f27740e_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;electricity, high voltage, aluminium industry, production mix;IAI Area, EU27 & EFTA;electricity, high voltage, aluminium industry
4ec3462d-3680-5ad3-8308-e18a119df975_266ce7ab-5e3d-4c65-b2a5-48fcc0ccef64.spold;building construction, hall, wood construction;CH;building, hall, wood construction
ed12c540-b9f9-57d9-9bb8-9dd1d3b15d8a_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation, residual mix, from high to medium voltage;EE;electricity, medium voltage
19a714d5-1a87-5c55-8af1-bbeb3c578ea1_794ea6cc-787f-4993-b8ef-e4b626ae0dcd.spold;greenhouse construction, plastic walls and roof, plastic tubes;FR;greenhouse, plastic walls and roof
75d92fb2-b7e1-5f78-9825-756005ead205_fd27af60-7b68-4549-bf35-022eacd74f93.spold;waste paperboard, sorted, Recycled Content cut-off;GLO;waste paperboard, sorted
f457a314-d18d-516d-89e1-0841f389b341_80eda5b6-76c9-41f1-9abc-de1d06482d7a.spold;silicon production, solar grade, modified Siemens process;RER;silicon, solar grade
04f64236-a590-511d-aad4-29d7a6e9233b_3ede4edc-b278-40dc-8007-0c574aff0739.spold;aluminium production, primary, liquid, prebake;UN-OCEANIA;aluminium, primary, liquid
580e85dd-8d4a-5417-90af-d10f949cd8b9_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;DE;inorganic potassium fertiliser, as K2O
7fe42c43-7b43-5478-a003-dbee912bbfee_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;US-ASCC;electricity, medium voltage
a1a7f37a-087a-514d-bfb3-71ec29d22941_60868859-3e43-4bec-99f4-c704995ac437.spold;market for maintenance, goods wagon;GLO;maintenance, goods wagon
b9228b3e-a144-5594-a5d8-a67c3cabb0c2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, residual mix;DK;electricity, high voltage
c8403dea-6d4d-5b82-ac9b-e5c2d4a2aa42_2741cea8-327f-4e0f-9401-b10858dc68f8.spold;transport, freight, sea, container ship;GLO;transport, freight, sea, container ship
bed8f69c-bfd2-5ea1-b003-f1fa4ff377f2_acb2a59b-ce48-43b9-8d27-31fbd5030e70.spold;ferrochromium production, high-carbon, 55% Cr;ZA;ferrochromium, high-carbon, 55% Cr
f1604435-d937-551b-9566-64dee77e120c_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;CA-PE;electricity, low voltage
cfd6ff2d-d963-581f-8e11-60e8e8e6a3ec_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;US-WECC;electricity, high voltage
95884d02-3ac6-5327-a7c2-fb6fb86a3946_1570a766-fe08-427f-94cb-6947995117ec.spold;natural gas, liquefied, import from DZ;Europe without Switzerland;natural gas, liquefied
21892cf8-6ef4-5cd1-b632-464674de4dd9_7e1e83e1-4331-445f-ab99-c1988389de0f.spold;degreasing, metal part in alkaline bath;RER;degreasing, metal part in alkaline bath
4a7e921c-26a8-52c0-9e1d-48e6146e10c1_9eaf7702-839a-4a6a-a5c6-9a6f6b6d6651.spold;heat and power co-generation unit construction, 6400kW thermal, building;CH;heat and power co-generation unit, 6400kW thermal, building
7b8e6679-f031-5ff7-aeb3-4f37da0244f5_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;market for waste polyethylene terephthalate;HR;waste polyethylene terephthalate
a824559f-8883-520a-8605-5fc1fdfa0b9e_0b33b0ad-73e3-421e-aca7-4838dac66977.spold;market for monochloropentafluoroethane;GLO;monochloropentafluoroethane
8f38fddf-6b44-5aeb-a3a9-094b3a296a5c_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;GH;electricity, high voltage
828fef17-5fa1-52c5-a7a7-5ae03a93fd67_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;evaporation of natural gas, import from NG;RNA;natural gas, high pressure
0baa423a-0326-537d-8cb4-76282cf5d839_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;PK;electricity, low voltage
1433ea97-6bd4-58b9-b0af-824fe7bc5636_96ccc771-7345-49cc-9f6f-97acca93b59b.spold;ash, from combustion of straw, Recycled Content cut-off;GLO;ash, from combustion of straw
62c748fd-fbfb-5f2b-9a39-1efb42499c58_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;SK;waste polyvinylchloride
57367271-936c-5bdf-9cac-1dbf6603cdd2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;AU;electricity, high voltage
041ac5e0-e03f-5198-86bc-65a316933a56_0992e479-07eb-4837-8aa3-d4411f675dad.spold;chlor-alkali electrolysis, membrane cell;RER;chlorine, gaseous
55b946a7-6019-5f5d-a238-24b8d4797598_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;LK;land use change, perennial crop
40c04b0e-c128-5820-a93e-a79b7b67dbae_1945897f-c0a2-4dbf-8397-9fd93e6a9445.spold;onion production;NL;onion
42885ab0-7a0b-5112-90c6-8f5a2686e1b2_4a626f1a-99f1-4d8e-9b80-dfdceb39a782.spold;palm date production, organic;GLO;palm date, organic
d6f89c3f-6e16-531b-8e82-67d59d569eb9_9298c81d-93e6-415e-9405-2872fc17ae0c.spold;vinyl fluoride production;RoW;vinyl fluoride
5f1ae45e-25ca-52fb-bd55-21e97224a31e_bfe6c58b-7566-4ed0-8440-7567f591c31f.spold;router, internet;CH;router, internet
81541466-6ac9-5356-af10-12ce652fa1a3_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, residual mix;RS;electricity, high voltage
f5c4aab9-8fdf-50ec-99ed-07628366354d_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;KE;electricity, high voltage
cd148e25-2fff-5d04-98a7-b94691ce525f_ca8ec222-fdaa-4c97-849e-130f1256593f.spold;treatment of used lorry, 16 metric ton;CH;used lorry, 16 metric ton
c450375c-510a-5e6d-95fe-c97679767b92_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity, low voltage, residual mix;HR;electricity, low voltage
c2866003-0964-5b4e-82c9-474271614273_8e8b442a-da4e-42e1-9b6c-bd83619f8cb0.spold;transport, passenger aircraft, short haul;GLO;transport, passenger aircraft, short haul
a49c9607-5824-5e9d-8220-5e79d0667a24_32e60fbc-4778-470c-9653-feb859a3418f.spold;heat production, borehole heat exchanger, brine-water heat pump 10kW;Europe without Switzerland;heat, brine-water heat pump 10kW
a72ea2d3-3532-54f0-80d4-e522f9c56365_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity, from municipal waste incineration to generic market for electricity, medium voltage;MY;electricity, medium voltage
faa1dd98-b87a-55c9-a2f8-e735a24684cf_aecd9597-ca42-49be-b98b-97ab87058f50.spold;tomato seedling production, in unheated greenhouse, for planting;RoW;tomato seedling, for planting
77f11ebc-ef21-5af0-8664-4a8edd2eeaf7_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;IT;heat, district or industrial, other than natural gas
ef3057a5-5785-55ff-a855-b83e72eb305c_cc89e7ae-ea0e-4850-9799-b2143f1115fc.spold;building machine production;RER;building machine
e582b984-9c0d-5ffd-8f7e-5435c3b42f34_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of coal gas, in power plant;JP;heat, district or industrial, other than natural gas
b4ea575c-e854-56aa-a6e6-5168755b7aa9_d3d23054-a030-4284-9cfb-c464e70ec865.spold;market for coal gas;GLO;coal gas
871b9673-780c-50e2-8610-9c36cf890bf6_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, alpine region;IN-OR;electricity, high voltage
bd1d62cb-5d27-5e6e-9b56-b264628b5686_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;PH;land use change, perennial crop
3e0e75f1-ba2f-52e9-804f-b29ac98cb3d5_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;market for organic phosphorus fertiliser, as P2O5;GLO;organic phosphorus fertiliser, as P2O5
75d21c81-b2a8-5baf-a21b-c2cba2b6e893_d44b978c-a85e-49d3-9130-2e5908b22fc2.spold;market for soil pH raising agent, as CaCO3;GLO;soil pH raising agent, as CaCO3
2fa96c23-a169-5531-b21b-5dbb1554f0af_21604598-173b-42e2-bf89-6d7f71ddb461.spold;fluorescent whitening agent production, DAS1, triazinylaminostilben type;RoW;fluorescent whitening agent, DAS1, triazinylaminostilben type
450273db-7348-5476-b3ed-cb582e98c19f_b1f74287-042b-4171-b90c-b1eb5739f30d.spold;concrete production, 35MPa, with cement, CEM II/B;GLO;concrete, 35MPa
750a28fa-58d3-5755-9126-d8f99041baa5_67d88d5e-1ca4-4824-a491-5900d48840df.spold;compressed air production, 800 kPa gauge, >30kW, average generation;RoW;compressed air, 800 kPa gauge
85651f29-5997-5d5f-8516-92ac506597fa_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from ammonium paratungstate production, sanitary landfill;CN;heat, district or industrial, other than natural gas
46846e73-5551-567e-bccc-50428f6c6e7b_97ee3bfa-7894-4353-9208-c2bf1ae1dce1.spold;photovoltaic laminate production, CIS;RoW;photovoltaic laminate, CIS
21df28ee-2a7f-598c-92f1-5226b5eb074a_2b5712fb-1c87-44e1-9131-4970e73264ef.spold;aluminium electrolysis facility construction;RER;aluminium electrolysis facility
ca2bf8fe-06de-5338-9dfe-9e5df5370ebf_1c5d51e7-9762-5fbb-b707-03198c65b424.spold;natural gas, burned in gas turbine;EC;natural gas, burned in gas turbine
5f2d5c9a-98c2-5dd8-bb42-597aab6c3488_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36.spold;refrigerator production;GLO;refrigerator
7928c3f4-e6f2-5ad5-97c3-176f29b6824e_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;HR;electricity, low voltage
38f844bf-22c2-5c2c-b746-12adee9431a0_90860250-c429-51ab-8b72-3e32d0d672a2.spold;tris(2,4-ditert-butylphenyl) phosphite production;GLO;tris(2,4-ditert-butylphenyl) phosphite
afb3404d-a30f-54c2-9fa8-4456a4c6271c_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;IT;land tenure, arable land, measured as carbon net primary productivity, annual crop
78430ae2-2a8f-54b7-a939-ace5f2d45587_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;MU;electricity, medium voltage
ee4eb11b-68fe-5daf-b4cd-de749ef2e57f_ec23da1b-e5fa-4f01-bd2c-3233fece2175.spold;market for cement, unspecified;IN;cement, unspecified
0a17044b-18e2-52fa-8ce4-d957e19f223a_38e5cc37-454c-501b-953b-c7b2125b3c00.spold;treatment, sludge from pulp and paper production, landfarming;CA-QC;organo-mineral potassium fertiliser, as K2O
92e97fe0-2bf3-5223-be35-89dd5ba18cc4_27a9b2b8-30cd-45a6-bf1a-9c1f7afde003.spold;treatment of waste gypsum, inert material landfill;CH;waste gypsum
8e27ed13-8256-5c29-ba50-86edb3113dd1_b5a81719-8174-482a-af3d-1c5456de14b1.spold;sawnwood production, softwood, raw, dried (u=10%);RoW;sawnwood, softwood, raw, dried (u=10%)
a42e783f-9564-53d2-942d-d096a4f0d8dc_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation, residual mix, from high to medium voltage;GB;electricity, medium voltage
56b9afba-fecd-5b03-bddd-c37b6078f4b5_3a91cb7d-843b-495d-9973-33ba5efee877.spold;clinker production;CH;inert waste
30875b53-3396-5503-8f65-7cd835b45605_31efe33e-5a71-4bdb-89c9-415a9dca1f00.spold;wood preservation facility construction, flow coating equipment;GLO;wood preservation facility, flow coating equipment
4c6f37fb-7128-5539-9735-7cc1e8111a52_c2856455-7d0f-4819-a471-7a1961750924.spold;market for residues, MSWI-WWT, WW from CRT production;GLO;residues, MSWI-WWT, WW from CRT production
0df97d7e-1656-5b8b-bcae-fcd6471db53e_97abb774-9c04-4e55-8bc2-94edaff6342d.spold;electric connector production, peripheral component interconnect buss;GLO;electric connector, peripheral component interconnect buss
503a9184-bc53-58e3-bae7-b46078129bd9_b9e7503c-58d1-436d-bc16-6f7d09efffd7.spold;enzymes production;RER;enzymes
f2d6cca2-47d2-55c6-bc6d-aa1b094e432b_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;IE;heat, central or small-scale, other than natural gas
b7e70736-370c-5454-9716-ebf8159f79dc_68982c18-158b-4166-a54a-8321bfb0cc24.spold;petroleum slack wax production, petroleum refinery operation;ZA;petroleum slack wax
cdf40706-b54a-5477-a06b-8f8da212a29e_23c2e49a-1b1e-494a-a96a-945fdac9fa3b.spold;vacuum cleaner production;GLO;vacuum cleaner
1a1a2736-8f63-5772-b550-8d98f6802de6_8b46d94e-e82f-4241-964c-6acd87a71d87.spold;treatment of residues, MSWI[F]-WWT, WW from pig iron production, residual material landfill;CH;residues, MSWI[F]-WWT, WW from pig iron production
9e9f68f9-f39e-505d-960f-ed9807f51d1f_026c1068-871f-57e5-8fda-30d989615214.spold;market for container, for collection of post-consumer waste plastic for recycling;Europe without Switzerland;container, for collection of post-consumer waste plastic for recycling
b66acd13-0aa1-514c-9e1c-15bc5da7f126_8d78a0dc-1489-48c1-8bc4-7c120f318216.spold;chlor-alkali electrolysis, mercury cell;RER;hydrogen, liquid
acc22f62-6b6e-5d60-81ee-58bdc2ab23e9_2dd9af9e-cc2a-4a62-bed8-f66f227b819e.spold;market for chlorine, for reuse in zirconium and hafnium tetrachloride production;FR;chlorine, for reuse in zirconium and hafnium tetrachloride production
448a3d5b-cf9e-51b5-a653-3ac3dbcac255_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, oil;FI;electricity, high voltage
ddd40a24-db1f-562a-bbf1-46e7768fd4f1_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;clear-cutting, grassland to arable land, forest, intensive;BR-TO;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
f19bb2f6-b549-5441-ba06-63ff2c847c81_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;UA;heat, district or industrial, other than natural gas
66399bcb-3c55-55c7-a2ae-ce2cafae4a8e_acbdd8f0-1d54-43c1-8b3c-f130160ebc08.spold;mulching;CH;mulching
22289ea2-fad3-538d-8623-e5d184099f59_fb79e3cf-4466-4999-9478-3f06a1260f7f.spold;sodium silicate production, spray powder, 80%;RER;sodium silicate, spray powder, 80%
d8bf775a-8c9e-59bd-8f58-78a6f6cea880_98c3d189-a2b3-4d52-b833-e896553847e9.spold;market for acetanilide;GLO;acetanilide
5f0264f0-124a-562b-b4f6-b7ed750778f5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from UZ;RU;electricity, high voltage
