Filename;ActivityName;Location;ReferenceProduct
91c92807-7919-5c79-b517-65b7d3180507_adec03fd-9391-4604-8d30-1d1109b1d6e2.spold;market for mobile cable yarder, truck-mounted, incl. processor;GLO;mobile cable yarder, truck-mounted, incl. processor
0124d7de-406a-5d25-a8e1-25dad2c3e0d6_e8a17c52-fef4-4297-994b-e7536c00dfab.spold;market for used refrigeration machine, R134a as refrigerant;GLO;used refrigeration machine, R134a as refrigerant
68b11dfc-4404-5de1-bf80-c21484160347_1151abf1-5ac3-4518-bb20-60f003bb6a31.spold;market for diesel, burned in diesel-electric generating set, 10MW;GLO;diesel, burned in diesel-electric generating set, 10MW
3086539c-5ac1-5aad-9e77-8c88fab57e4f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from IR;IQ;electricity, high voltage
d706c579-0b8d-5c78-83a2-e253a24bf55c_b1489e93-5758-49fb-979e-455555779aec.spold;primary lead production from concentrate;GLO;crust from Parkes process for lead production
b382592f-0a50-56da-b980-4e776e18ea1c_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold;nutrient supply from poultry manure, dried;GLO;organic nitrogen fertiliser, as N
a6853b46-13ff-537c-b05e-9b0fc964a61d_2bd67269-cd3a-4ca5-adae-0c030d7e76ed.spold;basalt quarry operation;RER;basalt
322c06ea-2f94-5d93-9140-1c4fbaf4830a_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;PT;electricity, high voltage
07d294b9-1594-540c-b699-6c220e08ccaf_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, wood chips, 6667 kW;BR-Northern grid;electricity, high voltage
b00068fa-b9c9-529b-bb37-fa3621a9e463_b5a81719-8174-482a-af3d-1c5456de14b1.spold;sawnwood production, softwood, raw, dried (u=10%);RoW;sawnwood, softwood, raw, dried (u=10%)
b62ec003-9cdb-55d3-b9a5-9541b55ee016_77d93716-943e-4432-bb07-53683c7aff2e.spold;market for sewage sludge, 75% water, WWT, WW, average;Europe without Switzerland;sewage sludge, 75% water, WWT, WW, average
cc65f63d-b595-575f-b2a7-42668f755417_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;petroleum and gas production, onshore;VE;natural gas, high pressure
a44e5858-92f0-52e1-941e-78ce88c2dd62_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;SK;electricity, high voltage
86ed4055-a2b3-58ab-ae7b-bfc08f40a06e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CN-GS;electricity, high voltage
822ab6c6-273e-58d7-846f-14c2a6041670_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from monoammonium phosphate;CN;inorganic nitrogen fertiliser, as N
df712aab-2747-58e9-ae55-547eee4b6fd1_a828014d-70de-4b8d-9ba6-5005a84af7b5.spold;exhaust air valve production, in-wall housing, plastic/steel, DN 125;RoW;exhaust air valve, in-wall housing, plastic/steel, DN 125
6b9294d7-f849-5574-b26c-be3258d43217_80df7587-0686-45b1-af7c-38ee267c2525.spold;market for rape seed, organic;GLO;rape seed, organic
ecff11a9-fec2-5210-9751-e94c8b5e99ff_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;TR;electricity, high voltage
a5fa5efe-98c0-5322-81d8-1dcb61930975_004f81b0-dd66-4146-a292-c2caa4353971.spold;oxidation of manganese dioxide;RoW;potassium permanganate
50e861ef-9431-552d-8d2c-faff6ede2b8c_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 570kWp open ground installation, multi-Si;CN-HE;electricity, low voltage
9c7aac55-6c01-5a36-bb70-c1234dcaa25a_1c5d51e7-9762-5fbb-b707-03198c65b424.spold;natural gas, burned in gas turbine;IR;natural gas, burned in gas turbine
51f16d73-fb49-54c2-8cd0-1050be26da5c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, nuclear, boiling water reactor;CH;electricity, high voltage
d109e034-90d1-5d6b-aa4b-bdfd436e7b44_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;SI;inorganic potassium fertiliser, as K2O
3d7d24bd-de9e-507f-96e7-8dd7a4c91bca_fe8e025f-14c8-4abd-86df-1797ab26d3db.spold;sulfur production, petroleum refinery operation;RoW;sulfur
0dcaf497-b74d-5585-ac55-8eed868183ea_386915d8-286e-41f3-b448-a525344d873d.spold;heat production, at hot water tank, solar+gas, flat plate, multiple dwelling;CH;heat, solar+gas, multiple-dwelling, for hot water
cf9e6673-745c-5c5e-8479-cf325df1977c_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, softwood chips from forest, at furnace 300kW;CH;heat, district or industrial, other than natural gas
5c606419-c40f-59e5-b005-305b8949aa1c_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;BD;electricity, low voltage
90e076f3-39b8-5cbe-ad47-cae2442bf84a_a0b88dca-7221-496b-9246-2c3d5a9a0207.spold;treatment of bottom ash, MSWI[F]-WWT, WW from soft fibreboard production, slag compartment;CH;bottom ash, MSWI[F]-WWT, WW from soft fibreboard production
73ff7ebe-a516-5355-880a-e44924f3ec68_f3c51e03-d161-4493-a430-03ac72a4706a.spold;market for room-connecting overflow element, steel, approx. 40 m3/h;GLO;room-connecting overflow element, steel, approx. 40 m3/h
ff049619-e4aa-5042-8938-a75b032c841f_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;BR-SE;land tenure, arable land, measured as carbon net primary productivity, perennial crop
0a445945-0715-52c4-a7d0-9c0e7907b882_babbfb13-a047-4b0d-80ee-0fb67d0305a9.spold;hazardous waste incineration facility construction;CH;hazardous waste incineration facility
7706f856-11f1-52b8-b10c-4d3bf22810b7_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, hardwood chips from forest, at furnace 5000kW, state-of-the-art 2014;CH;heat, district or industrial, other than natural gas
2fee2468-c2e8-5a91-b53d-07e8d53b1f65_77c1da70-f6b7-47eb-a986-4d70a4bf31a1.spold;market for wastewater from medium density board production;RER;wastewater from medium density board production
7d795df2-df4e-548e-a100-9231ebb28913_4eac6589-3fed-463d-862a-4f0e2c028a43.spold;treatment of spent antifreezer liquid, hazardous waste incineration, with energy recovery;RoW;spent antifreezer liquid
c7250611-431f-595d-9770-a87553dac0b9_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, offshore;SE;electricity, high voltage
00a5503a-ef60-556a-bb6c-d03903157acc_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;market for organic phosphorus fertiliser, as P2O5;GLO;organic phosphorus fertiliser, as P2O5
642f3959-bfd3-5a6a-b7b5-399dc32726cb_30f4a0f3-cd30-4c2d-81dc-b50105c320cf.spold;heat pump production, brine-water, 10kW;CH;heat pump, brine-water, 10kW
8d172eb4-183d-5478-9a95-1614dd9525cb_71d0cff1-7f13-4476-94a9-4eaaec98d225.spold;ferronickel production;GLO;ferronickel
6ab37454-ff92-50f2-9a5e-ce83bc24f045_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;MX;electricity, high voltage
0f87a69f-b6f4-5f01-aff4-654ee0762f2b_7502366c-d1ac-46a9-9ae6-0f1b05fd6cb8.spold;trichloroacetic acid production;RER;trichloroacetic acid
56a408c3-f4fa-51d4-9e59-a4d4ba02afc7_65e289a5-e378-41e7-9a41-bd51db029439.spold;market for transport, passenger car, small size, diesel, EURO 3;GLO;transport, passenger car, small size, diesel, EURO 3
fc58f4aa-fcae-5f32-a62e-c62e0a0274bc_cddade55-1d1f-491c-b2e2-59f6bed28f56.spold;market for decarbonising waste;CH;decarbonising waste
4db9a47d-6dae-5ed0-a360-496d92b3be5e_833ce149-4770-47bc-bff0-abfa11620608.spold;treatment of sulfidic tailings, from zinc-lead mine operation, tailings impoundment;KZ;sulfidic tailings, from zinc-lead mine operation
c755d8cc-826d-59ac-9dd1-63186264f291_e8a51ec1-60cb-4ead-a948-ad1142c61918.spold;clinker production;RoW;wastewater, average
c9444c7e-a996-56c7-8e82-b2f041764cff_50306184-2a7e-4825-8e5d-fe8e674d1274.spold;treatment of biowaste, open dump;RoW;biowaste
7af4745a-73ab-5d65-98c3-f712309634d7_6c9cf309-10ae-4fde-8f55-d2debd3103c2.spold;market for sodium chlorate, powder;RER;sodium chlorate, powder
bdbdca8b-44cb-5d90-8896-3336b64cfb9e_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, laminated, integrated;RoW;electricity, low voltage
3545d2ea-16e9-5ed4-b6e2-032049bdbbf2_f65d3dbd-ab3c-4636-9714-a651100cba65.spold;calcium chloride to generic market for de-icer;RER;de-icer
5f7ebfa9-7dd3-5cb6-b2e5-c37608e22728_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;treatment of sewage sludge, 75% water, WWT, WW from grass refinery, sanitary landfill;GLO;electricity, medium voltage
eae09a95-b55c-50a7-9968-c3e682bbb3ce_d0c403f9-448c-4613-823d-ad280f96aaed.spold;miscanthus rhizome production, for planting;RoW;miscanthus rhizome, for planting
faeea210-f461-591e-95b6-11f6f34942eb_74b0096e-72bc-4b8c-a3c8-e7953ab5d87a.spold;air separation, xenon krypton purification;RER;xenon, gaseous
fee7dda0-4fd0-5874-906c-36c51a485b24_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;DK;inorganic potassium fertiliser, as K2O
f49642a9-0050-512d-81c6-0e35938d0a58_63bcaff0-9b57-4162-9e64-e4615d9ad6a5.spold;hay production, Swiss integrated production, intensive;CH;hay, Swiss integrated production, intensive
5e02c1e5-49e1-539f-b57f-985089a5b8ec_1fdf8b27-d732-4eed-b008-d186ae3dc8b5.spold;sodium borate mine operation and beneficiation;RoW;sodium borates
aab4020a-370b-5d46-9c59-9a9e4e6bf761_6d153080-c3aa-473e-8c78-9bd46e07ee4e.spold;market for electricity, high voltage, for Swiss Federal Railways;CH;electricity, high voltage, for Swiss Federal Railways
ea7c1c9c-9100-5d26-86bd-6eb085b137c6_ba8e0555-7034-4561-8980-664dc317194d.spold;treatment of bottom ash, MSWI[F]-WWT, WW from plywood production, slag compartment;CH;bottom ash, MSWI[F]-WWT, WW from plywood production
2fb35fc9-d226-575e-b8f8-99dd0df22e72_51d3e5e1-ebff-4b8c-b764-42bfe74434ea.spold;market for tillage, rolling;GLO;tillage, rolling
05bae78e-f36e-5c51-87b1-fa622d2a7c59_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hard coal;IN-KA;electricity, high voltage
d4df8080-e79c-5588-a160-320ee2fc8b26_70b31156-a8bb-40a2-99c5-6de216fb9f56.spold;catalytic converter production, three-way, 19.1l;RoW;catalytic converter, three-way, 19.1l
c48eec5f-4a8c-5fd5-bddc-a7378cefcb18_65473246-4906-4a91-838b-6ce5cc8a1a56.spold;wood cladding production, softwood;CA-QC;wood cladding, softwood
0ec78615-ff62-58c1-887d-2309d8c5fb4e_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of sewage sludge, 75% water, WWT, WW from liquid crystal production, sanitary landfill;GLO;heat, district or industrial, other than natural gas
46d564a5-2c14-5522-acde-32c310ccff7e_9ccedb7d-205a-4729-90aa-17809aa1f511.spold;treatment of waste vapour barrier, flame-retarded, municipal incineration with fly ash extraction;CH;waste vapour barrier, flame-retarded
fcdd9b4e-b6ed-5af1-86d4-d39a03a2f073_27da8130-82ba-485c-a800-b89efdcb0491.spold;clinker production;IN;municipal solid waste
048d5e20-147e-5321-a6eb-f94cf6238c42_ce368a31-e86a-4944-a785-319f36ff30bb.spold;market for impact extrusion of steel, cold, 4 strokes;GLO;impact extrusion of steel, cold, 4 strokes
6e2fd844-c9cb-50ce-be3e-bc5a9cb6db22_abe39906-f4b7-447d-a8cb-1d7ab01add84.spold;cast iron drilling, conventional;RER;cast iron removed by drilling, conventional
1977d6c7-1d86-5b85-9c43-7c4209f32401_ed25f589-c6c8-56a7-a518-b01dd3e8a453.spold;treatment of waste polyethylene, for recycling, unsorted, sorting;US;waste polyethylene, for recycling, sorted
102a43bf-1a55-5eaa-91f5-b13dcf9199c3_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from FR;ES;electricity, high voltage
10a6f21f-031a-5b64-bf98-4f6fe1880977_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;petroleum and gas production, onshore;RU;natural gas, high pressure
1c102f38-8cdf-55a6-81bb-bd7408332579_69cbcb81-5233-4753-adbe-fd3275500901.spold;market for synthetic graphite, battery grade;RoW;synthetic graphite, battery grade
df58fd78-21d6-539c-8b4e-98af2895af3b_58c5a1af-21fa-4cd1-a7a2-a63f454b411e.spold;compressed air production, 600 kPa gauge, >30kW, optimized generation;RoW;compressed air, 600 kPa gauge
a90aa69c-3121-5dd7-966a-11c820f628f8_49719318-578e-40fe-b359-0780c8df9221.spold;milk production, from cow;ZA;cattle for slaughtering, live weight
472c9892-6dcb-5712-984d-729e3532a7a6_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, pasture, man made to annual crop;BR-RN;land tenure, arable land, measured as carbon net primary productivity, annual crop
b03c6b3b-127c-56df-a66b-7136a356cc33_af6f0e39-5637-4468-9e83-850d772bd206.spold;triethyl amine production;RER;triethyl amine
99e5440a-5707-58b3-8275-ff6eb631b2e1_d3ed2316-27eb-4d4f-91d1-b379b4c6ead1.spold;lightweight concrete block production, expanded clay;CH;lightweight concrete block, expanded clay
3ce1ab38-560f-5dd6-89f7-8d5b59cab0ac_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;AT;waste polyvinylchloride
4fb9a434-e2f2-5873-a95c-12265fc02874_4e758deb-57bd-45c6-96f6-9b4d25ba7a60.spold;treatment of waste paint on metal, collection for final disposal;CH;waste paint on metal
7b4acb36-0988-540f-b634-8adc4b1c7074_6eb8dc11-5ac4-4538-a1f1-95463b640ea5.spold;energy and auxilliary inputs, metal working factory, with heating from light fuel oil;RER;energy and auxilliary inputs, metal working factory
d99b35a4-d005-5128-9421-698e6c486d58_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat, from municipal waste incineration to generic market for heat district or industrial, other than natural gas;TR;heat, district or industrial, other than natural gas
08387b69-0f2a-5986-80d0-6ac85505a0e6_8c9502ff-e974-4d81-9293-b6d52de1bdd1.spold;market for laminated timber element, transversally prestressed, for outdoor use;RER;laminated timber element, transversally prestressed, for outdoor use
74123192-e5c5-56c8-b474-e788a225add0_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, deep geothermal;IS;electricity, high voltage
26996ed0-1080-535c-9c05-64d5fc9d6a59_f932591b-3558-4593-9071-e901333e7596.spold;market for pitch despergents, in paper production;RER;pitch despergents, in paper production
51df4019-7055-5f65-a26f-5638193ef015_a7f92ffa-a459-4c1c-ae8b-ffefe3804099.spold;market for ammonium bicarbonate;RoW;ammonium bicarbonate
79fb01c0-7b80-5df6-ad4c-d75dd2860b92_845b9f66-4a29-45f9-85d0-8b7fc8df73e4.spold;photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof;CH;photovoltaic slanted-roof installation, 3kWp, single-Si, panel, mounted, on roof
09f092b8-1d98-5344-9fa7-0e365acd9a87_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;market for waste wood, untreated;BA;waste wood, untreated
dc48a749-5822-5ed1-ba8c-57d49c9fcbf6_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, grassland to arable land, annual crop;BR-RR;land tenure, arable land, measured as carbon net primary productivity, annual crop
6598a210-b970-5110-8b41-a8726a3b7556_de1a4768-f570-4882-a0ef-3315a5aa3fdc.spold;market for liquid crystal display, minor components, auxilliaries and assembly effort;GLO;liquid crystal display, minor components, auxilliaries and assembly effort
2f1b1073-63b8-53ec-a135-4db618262c5a_6e316c64-0481-4832-b097-296e14c0b02f.spold;ferrochromium production, high-carbon, 68% Cr;KZ;ferrochromium, high-carbon, 68% Cr
b5303b5d-dd3b-5173-94b6-19b4bb9cac8b_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from phosphate rock, beneficiated;RoW;inorganic phosphorus fertiliser, as P2O5
216f4095-1e79-52cb-b5dd-8ee83cd65dd0_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from NG;RoW;natural gas, high pressure
180dd61b-f16e-56d0-a723-f73b7f55ea4f_14fc5cbb-5bb5-4c0e-b4ba-abdaa522105c.spold;market for dimethylacetamide;GLO;dimethylacetamide
4eeaf58b-806b-5a6f-bc96-8de94cee7e23_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of municipal solid waste, incineration;RoW;electricity, for reuse in municipal waste incineration only
cb1989ab-a3c8-518d-8955-89b106eb2300_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;SK;electricity, high voltage
089148ee-99da-5176-9161-e460345638fe_23cae926-1ba2-4dc4-a289-9679102deb4f.spold;market for wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact;GLO;wood preservation, dipping/immersion method, water-based, outdoor use, no ground contact
ba1c3de0-73bc-5728-ac4e-e9b3d64b2fcb_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;CN-XJ;electricity, high voltage
19241b79-f9c6-58b8-b378-bf003009a737_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation, residual mix, from medium to low voltage;RO;electricity, low voltage
d4d5dd63-69aa-53e9-9cea-c5be63224316_ff7a13da-3665-469e-a211-4ab06801c7ea.spold;suction, shavings, softwood;CH;shavings, softwood, measured as dry mass
8030627e-46ae-5a22-abd3-ce157212daa2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, reservoir, alpine region;IN-UP;electricity, high voltage
d331ee9e-ea92-5bb9-9466-48d177073357_a6f8b356-8096-4597-8d3a-0e8733d14c6a.spold;maintenance, tanker, for petroleum;GLO;maintenance, tanker, for petroleum
34e08f33-3be1-58cb-ba30-6c5e9f59cb3c_1570a766-fe08-427f-94cb-6947995117ec.spold;natural gas, liquefied, import from NG;RoW;natural gas, liquefied
a8d2f3c1-99be-5740-bbcf-20446c93fa06_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;US-HICC;electricity, medium voltage
d526ea47-a870-59da-b435-172ac10e9238_96f36f31-8f6a-48f8-921f-1d781b7a545f.spold;aluminium oxide production;CN;aluminium oxide, non-metallurgical
9523e5fd-e3e0-57bf-a975-d2f0b55f13eb_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;electricity production, oil, aluminium industry;UN-OCEANIA;electricity, high voltage, aluminium industry
36b353ec-2384-5430-962a-7093e8de8539_b3b67831-8d80-4fbb-afe8-99db667f7426.spold;glyphosate production;RoW;glyphosate
57b98bba-0c8f-5259-9d8e-260b2be94a6e_e76d8fdf-fbea-4ae3-85d6-ea1e6d5c21c5.spold;debarking, softwood, in forest;RER;sawlog and veneer log, softwood, debarked, measured as solid wood
1e7cebab-b60e-5882-9ea4-53f02c5c8243_c59a5976-9a34-40b7-8874-f62b300c21e8.spold;sputtering, indium tin oxide, for liquid crystal display;RER;sputtering, indium tin oxide, for liquid crystal display
9c0a10b0-12b3-5b18-9bc1-49ee752539f7_d14b0d95-ffee-4c13-b8c7-2bee7983f4f4.spold;treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration FAE;CH;sewage sludge, 70% water, WWT, WW from liquid crystal production
62558bd5-4744-5b8c-94a5-a9a26635a093_1f69b3bf-b3b1-41b2-9441-7efbc55f58bb.spold;potato seed production, for setting;GLO;potato seed, for setting
4e852a02-b9ff-55aa-ae3a-4cb0cf6c1298_b18e8b58-e747-44ac-8864-76ab7994b6c6.spold;train production, passenger, regional;RoW;train, passenger, regional
92477894-a7ed-5cc5-a94c-c3785ae7df4e_76ab0018-e176-43e0-b42c-12e82b937fef.spold;cement production, ART;CO;hard coal ash
